"","INDREP_red","iris","libcom17","lib_com16","lib_dep","REG","reg16","lib_reg","lib_reg16","LIB_EPCI16","BAT_red","CODEPOSTAL_red","CODSEGPATRIM_red","COMPLGEO_red","COMPLIDENT_red","construct_red","CONV_red","COULOIR_red","CUS_red","DATCONV_red","DEP","DEPCOM_red","depcom_red16","DPEDATE_red","DPEENERGIE_red","DPESERRE_red","DROIT_red","ENTREE_red","EPCI16","ESC_red","ETAGE_red","finan_red","IMMEU_red","LIBSEGPATRIM_red","LIEUDIT_red","locat_red","nbpiece_red","NOMVOIE_red","NUMAPPT_red","NUMBOITE_red","NUMCONV_red","NUMVOIE_red","origine_red","patrimoine_red","QPV_red","SRU_ALINEA_red","SRU_EXPIR_red","surfhab_red","TYPECONST_red","TYPVOIE_red","x","y"
"17729",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","1",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","C","D",1,TRUE,244400404,1,"0",52,"1","AGENCE CARTIER",NA,"1977",1,"RUE DE CONCARNEAU","2","","4490077A","4",1,"1977","1",1,2018,34,"C","RUE",353997.73,6694949.44
"17730",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","1",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","C","D",1,TRUE,244400404,1,"0",52,"1","AGENCE CARTIER",NA,"1977",2,"RUE DE CONCARNEAU","3","","4490077A","4",1,"1977","1",1,2018,54,"C","RUE",353997.73,6694949.44
"17731",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","1",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","C","D",1,TRUE,244400404,1,"0",52,"1","AGENCE CARTIER",NA,"1977",2,"RUE DE CONCARNEAU","4","","4490077A","4",1,"1977","1",1,2018,54,"C","RUE",353997.73,6694949.44
"17732",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","1",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","C","D",1,TRUE,244400404,1,"1",52,"1","AGENCE CARTIER",NA,"1977",3,"RUE DE CONCARNEAU","5","","4490077A","4",1,"1977","1",1,2018,68,"C","RUE",353997.73,6694949.44
"17733",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","1",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","C","D",1,TRUE,244400404,1,"1",52,"1","AGENCE CARTIER",NA,"1977",2,"RUE DE CONCARNEAU","7","","4490077A","4",1,"1977","1",1,2018,54,"C","RUE",353997.73,6694949.44
"17734",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","1",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","C","D",1,TRUE,244400404,1,"1",52,"1","AGENCE CARTIER",NA,"1977",3,"RUE DE CONCARNEAU","8","","4490077A","4",1,"1977","1",1,2018,68,"C","RUE",353997.73,6694949.44
"17735",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","1",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","C","D",1,TRUE,244400404,1,"1",52,"1","AGENCE CARTIER",NA,"1977",3,"RUE DE CONCARNEAU","9","","4490077A","4",1,"1977","1",1,2018,72,"C","RUE",353997.73,6694949.44
"17736",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","1",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","C","D",1,TRUE,244400404,1,"2",52,"1","AGENCE CARTIER",NA,"1977",3,"RUE DE CONCARNEAU","10","","4490077A","4",1,"1977","1",1,2018,68,"C","RUE",353997.73,6694949.44
"17737",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","1",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","C","D",1,TRUE,244400404,1,"2",52,"1","AGENCE CARTIER",NA,"1977",1,"RUE DE CONCARNEAU","11","","4490077A","4",1,"1977","1",1,2018,34,"C","RUE",353997.73,6694949.44
"17738",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","1",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","C","D",1,TRUE,244400404,1,"2",52,"1","AGENCE CARTIER",NA,"1977",2,"RUE DE CONCARNEAU","12","","4490077A","4",1,"1977","1",1,2018,54,"C","RUE",353997.73,6694949.44
"17739",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","1",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","C","D",1,TRUE,244400404,1,"2",52,"1","AGENCE CARTIER",NA,"1977",3,"RUE DE CONCARNEAU","13","","4490077A","4",1,"1977","1",1,2018,68,"C","RUE",353997.73,6694949.44
"17740",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","1",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","C","D",1,TRUE,244400404,1,"2",52,"1","AGENCE CARTIER",NA,"1977",3,"RUE DE CONCARNEAU","14","","4490077A","4",1,"1977","1",1,2018,72,"C","RUE",353997.73,6694949.44
"17741",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","1",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","C","D",1,TRUE,244400404,1,"3",52,"1","AGENCE CARTIER",NA,"1977",3,"RUE DE CONCARNEAU","15","","4490077A","4",1,"1977","1",1,2018,68,"C","RUE",353997.73,6694949.44
"17742",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","1",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","C","D",1,TRUE,244400404,1,"3",52,"1","AGENCE CARTIER",NA,"1977",1,"RUE DE CONCARNEAU","16","","4490077A","4",1,"1977","1",1,2018,34,"C","RUE",353997.73,6694949.44
"17743",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","1",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","C","D",1,TRUE,244400404,1,"3",52,"1","AGENCE CARTIER",NA,"1977",2,"RUE DE CONCARNEAU","17","","4490077A","4",1,"1977","1",1,2018,54,"C","RUE",353997.73,6694949.44
"17744",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","1",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","C","D",1,TRUE,244400404,1,"3",52,"1","AGENCE CARTIER",NA,"1977",3,"RUE DE CONCARNEAU","18","","4490077A","4",1,"1977","1",1,2018,68,"C","RUE",353997.73,6694949.44
"17745",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","1",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","C","D",1,TRUE,244400404,1,"3",52,"1","AGENCE CARTIER",NA,"1977",3,"RUE DE CONCARNEAU","19","","4490077A","4",1,"1977","1",1,2018,72,"C","RUE",353997.73,6694949.44
"17746",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","1",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","C","D",1,TRUE,244400404,1,"4",52,"1","AGENCE CARTIER",NA,"1977",1,"RUE DE CONCARNEAU","21","","4490077A","4",1,"1977","1",1,2018,34,"C","RUE",353997.73,6694949.44
"17747",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","1",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","C","D",1,TRUE,244400404,1,"4",52,"1","AGENCE CARTIER",NA,"1977",2,"RUE DE CONCARNEAU","22","","4490077A","4",1,"1977","1",1,2018,54,"C","RUE",353997.73,6694949.44
"17748",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","1",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","C","D",1,TRUE,244400404,1,"4",52,"1","AGENCE CARTIER",NA,"1977",3,"RUE DE CONCARNEAU","23","","4490077A","4",1,"1977","1",1,2018,68,"C","RUE",353997.73,6694949.44
"17749",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","1",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","C","D",1,TRUE,244400404,1,"4",52,"1","AGENCE CARTIER",NA,"1977",3,"RUE DE CONCARNEAU","24","","4490077A","4",1,"1977","1",1,2018,72,"C","RUE",353997.73,6694949.44
"17750",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","2",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","C","D",1,NA,244400404,1,"0",52,"2","AGENCE CARTIER",NA,"1977",2,"RUE DE CONCARNEAU","1","","4490077A","2",1,"1977","1",1,2018,59,"C","RUE",354031.35,6694921.27
"17751",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","2",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","C","D",1,NA,244400404,1,"0",52,"2","AGENCE CARTIER",NA,"1977",1,"RUE DE CONCARNEAU","2","","4490077A","2",1,"1977","1",1,2018,34,"C","RUE",354031.35,6694921.27
"17752",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","2",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","C","D",1,NA,244400404,1,"0",52,"2","AGENCE CARTIER",NA,"1977",2,"RUE DE CONCARNEAU","3","","4490077A","2",1,"1977","1",1,2018,54,"C","RUE",354031.35,6694921.27
"17753",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","2",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","C","D",1,NA,244400404,1,"0",52,"2","AGENCE CARTIER",NA,"1977",2,"RUE DE CONCARNEAU","4","","4490077A","2",1,"1977","1",1,2018,54,"C","RUE",354031.35,6694921.27
"17754",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","2",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","C","D",1,NA,244400404,1,"1",52,"2","AGENCE CARTIER",NA,"1977",3,"RUE DE CONCARNEAU","5","","4490077A","2",1,"1977","1",1,2018,68,"C","RUE",354031.35,6694921.27
"17755",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","2",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","C","D",1,NA,244400404,1,"1",52,"2","AGENCE CARTIER",NA,"1977",1,"RUE DE CONCARNEAU","6","","4490077A","2",1,"1977","1",1,2018,34,"C","RUE",354031.35,6694921.27
"17756",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","2",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","C","D",1,NA,244400404,1,"1",52,"2","AGENCE CARTIER",NA,"1977",2,"RUE DE CONCARNEAU","7","","4490077A","2",1,"1977","1",1,2018,54,"C","RUE",354031.35,6694921.27
"17757",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","2",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","C","D",1,NA,244400404,1,"1",52,"2","AGENCE CARTIER",NA,"1977",3,"RUE DE CONCARNEAU","8","","4490077A","2",1,"1977","1",1,2018,68,"C","RUE",354031.35,6694921.27
"17758",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","2",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","C","D",1,NA,244400404,1,"1",52,"2","AGENCE CARTIER",NA,"1977",3,"RUE DE CONCARNEAU","9","","4490077A","2",1,"1977","1",1,2018,72,"C","RUE",354031.35,6694921.27
"17759",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","2",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","C","D",1,NA,244400404,1,"2",52,"2","AGENCE CARTIER",NA,"1977",3,"RUE DE CONCARNEAU","10","","4490077A","2",1,"1977","1",1,2018,68,"C","RUE",354031.35,6694921.27
"17760",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","2",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","C","D",1,NA,244400404,1,"2",52,"2","AGENCE CARTIER",NA,"1977",1,"RUE DE CONCARNEAU","11","","4490077A","2",1,"1977","1",1,2018,34,"C","RUE",354031.35,6694921.27
"17761",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","2",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","C","D",1,NA,244400404,1,"2",52,"2","AGENCE CARTIER",NA,"1977",2,"RUE DE CONCARNEAU","12","","4490077A","2",1,"1977","1",1,2018,54,"C","RUE",354031.35,6694921.27
"17762",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","2",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","C","D",1,NA,244400404,1,"2",52,"2","AGENCE CARTIER",NA,"1977",3,"RUE DE CONCARNEAU","13","","4490077A","2",1,"1977","1",1,2018,68,"C","RUE",354031.35,6694921.27
"17763",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","2",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","C","D",1,NA,244400404,1,"2",52,"2","AGENCE CARTIER",NA,"1977",3,"RUE DE CONCARNEAU","14","","4490077A","2",1,"1977","1",1,2018,72,"C","RUE",354031.35,6694921.27
"17764",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","2",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","C","D",1,NA,244400404,1,"3",52,"2","AGENCE CARTIER",NA,"1977",3,"RUE DE CONCARNEAU","15","","4490077A","2",1,"1977","1",1,2018,68,"C","RUE",354031.35,6694921.27
"17765",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","2",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","C","D",1,NA,244400404,1,"3",52,"2","AGENCE CARTIER",NA,"1977",1,"RUE DE CONCARNEAU","16","","4490077A","2",1,"1977","1",1,2018,38,"C","RUE",354031.35,6694921.27
"17766",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","2",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","C","D",1,NA,244400404,1,"3",52,"2","AGENCE CARTIER",NA,"1977",2,"RUE DE CONCARNEAU","17","","4490077A","2",1,"1977","1",1,2018,54,"C","RUE",354031.35,6694921.27
"17767",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","2",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","C","D",1,NA,244400404,1,"3",52,"2","AGENCE CARTIER",NA,"1977",3,"RUE DE CONCARNEAU","18","","4490077A","2",1,"1977","1",1,2018,68,"C","RUE",354031.35,6694921.27
"17768",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","2",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","C","D",1,NA,244400404,1,"3",52,"2","AGENCE CARTIER",NA,"1977",3,"RUE DE CONCARNEAU","19","","4490077A","2",1,"1977","1",1,2018,72,"C","RUE",354031.35,6694921.27
"17769",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","2",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","C","D",1,NA,244400404,1,"4",52,"2","AGENCE CARTIER",NA,"1977",3,"RUE DE CONCARNEAU","20","","4490077A","2",1,"1977","1",1,2018,68,"C","RUE",354031.35,6694921.27
"17770",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","2",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","C","D",1,NA,244400404,1,"4",52,"2","AGENCE CARTIER",NA,"1977",1,"RUE DE CONCARNEAU","21","","4490077A","2",1,"1977","1",1,2018,34,"C","RUE",354031.35,6694921.27
"17771",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","2",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","C","D",1,NA,244400404,1,"4",52,"2","AGENCE CARTIER",NA,"1977",2,"RUE DE CONCARNEAU","22","","4490077A","2",1,"1977","1",1,2018,54,"C","RUE",354031.35,6694921.27
"17772",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","2",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","C","D",1,NA,244400404,1,"4",52,"2","AGENCE CARTIER",NA,"1977",3,"RUE DE CONCARNEAU","23","","4490077A","2",1,"1977","1",1,2018,68,"C","RUE",354031.35,6694921.27
"17773",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","2",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","C","D",1,NA,244400404,1,"4",52,"2","AGENCE CARTIER",NA,"1977",3,"RUE DE CONCARNEAU","24","","4490077A","2",1,"1977","1",1,2018,72,"C","RUE",354031.35,6694921.27
"17774",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","3",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","D","E",1,NA,244400404,1,"0",52,"3","AGENCE CARTIER",NA,"1977",2,"RUE DE CONCARNEAU","1","","4490077A","2",1,"1977","1",1,2018,59,"C","RUE",354031.35,6694921.27
"17775",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","3",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","D","E",1,NA,244400404,1,"0",52,"3","AGENCE CARTIER",NA,"1977",1,"RUE DE CONCARNEAU","2","","4490077A","2",1,"1977","1",1,2018,34,"C","RUE",354031.35,6694921.27
"17776",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","3",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","D","E",1,NA,244400404,1,"0",52,"3","AGENCE CARTIER",NA,"1977",2,"RUE DE CONCARNEAU","3","","4490077A","2",1,"1977","1",1,2018,54,"C","RUE",354031.35,6694921.27
"17777",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","3",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","D","E",1,NA,244400404,1,"0",52,"3","AGENCE CARTIER",NA,"1977",2,"RUE DE CONCARNEAU","4","","4490077A","2",1,"1977","1",1,2018,54,"C","RUE",354031.35,6694921.27
"17778",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","3",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","D","E",1,NA,244400404,1,"1",52,"3","AGENCE CARTIER",NA,"1977",3,"RUE DE CONCARNEAU","5","","4490077A","2",1,"1977","1",1,2018,68,"C","RUE",354031.35,6694921.27
"17779",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","3",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","D","E",1,NA,244400404,1,"1",52,"3","AGENCE CARTIER",NA,"1977",1,"RUE DE CONCARNEAU","6","","4490077A","2",1,"1977","1",1,2018,34,"C","RUE",354031.35,6694921.27
"17780",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","3",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","D","E",1,NA,244400404,1,"1",52,"3","AGENCE CARTIER",NA,"1977",2,"RUE DE CONCARNEAU","7","","4490077A","2",1,"1977","1",1,2018,54,"C","RUE",354031.35,6694921.27
"17781",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","3",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","D","E",1,NA,244400404,1,"1",52,"3","AGENCE CARTIER",NA,"1977",3,"RUE DE CONCARNEAU","8","","4490077A","2",1,"1977","1",1,2018,68,"C","RUE",354031.35,6694921.27
"17782",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","3",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","D","E",1,NA,244400404,1,"1",52,"3","AGENCE CARTIER",NA,"1977",3,"RUE DE CONCARNEAU","9","","4490077A","2",1,"1977","1",1,2018,72,"C","RUE",354031.35,6694921.27
"17783",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","3",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","D","E",1,NA,244400404,1,"2",52,"3","AGENCE CARTIER",NA,"1977",3,"RUE DE CONCARNEAU","10","","4490077A","2",1,"1977","1",1,2018,68,"C","RUE",354031.35,6694921.27
"17784",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","3",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","D","E",1,NA,244400404,1,"2",52,"3","AGENCE CARTIER",NA,"1977",1,"RUE DE CONCARNEAU","11","","4490077A","2",1,"1977","1",1,2018,34,"C","RUE",354031.35,6694921.27
"17785",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","3",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","D","E",1,NA,244400404,1,"2",52,"3","AGENCE CARTIER",NA,"1977",2,"RUE DE CONCARNEAU","12","","4490077A","2",1,"1977","1",1,2018,54,"C","RUE",354031.35,6694921.27
"17786",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","3",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","D","E",1,NA,244400404,1,"2",52,"3","AGENCE CARTIER",NA,"1977",3,"RUE DE CONCARNEAU","13","","4490077A","2",1,"1977","1",1,2018,68,"C","RUE",354031.35,6694921.27
"17787",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","3",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","D","E",1,NA,244400404,1,"2",52,"3","AGENCE CARTIER",NA,"1977",3,"RUE DE CONCARNEAU","14","","4490077A","2",1,"1977","1",1,2018,72,"C","RUE",354031.35,6694921.27
"17788",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","3",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","D","E",1,NA,244400404,1,"3",52,"3","AGENCE CARTIER",NA,"1977",3,"RUE DE CONCARNEAU","15","","4490077A","2",1,"1977","1",1,2018,68,"C","RUE",354031.35,6694921.27
"17789",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","3",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","D","E",1,NA,244400404,1,"3",52,"3","AGENCE CARTIER",NA,"1977",2,"RUE DE CONCARNEAU","17","","4490077A","2",1,"1977","1",1,2018,54,"C","RUE",354031.35,6694921.27
"17790",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","3",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","D","E",1,NA,244400404,1,"3",52,"3","AGENCE CARTIER",NA,"1977",3,"RUE DE CONCARNEAU","18","","4490077A","2",1,"1977","1",1,2018,68,"C","RUE",354031.35,6694921.27
"17791",NA,"0804","NANTES","NANTES","LOIRE-ATLANTIQUE",52,52,"Pays de la Loire","Pays de la Loire","Nantes M","3",44300,5,"",NA,1977,1,NA,NA,"01/10/1990",44,44109,NA,"09/2010","D","E",1,NA,244400404,1,"3",52,"3","AGENCE CARTIER",NA,"1977",3,"RUE DE CONCARNEAU","19","","4490077A","2",1,"1977","1",1,2018,72,"C","RUE",354031.35,6694921.27
