Code commune;Libellé des communes;Typo degré de densité;Région;Population municipale 2010;Part population dense (1);Part population intermédiaire (2);Part population peu dense (3);Part population très peu dense (4)
67482;Strasbourg;1;44;271 782;96,28 %;3,61 %;0,06 %;0,05 %
67483;Struth;3;44;244;0,00 %;0,00 %;94,27 %;5,73 %
67484;Stundwiller;3;44;485;0,00 %;0,00 %;100,00 %;0,00 %
67485;Stutzheim-Offenheim;3;44;1 453;0,00 %;0,00 %;100,00 %;0,00 %
67486;Sundhouse;3;44;1 578;0,00 %;0,00 %;99,47 %;0,53 %
67487;Surbourg;3;44;1 620;0,00 %;0,00 %;98,58 %;1,42 %
67488;Thal-Drulingen;3;44;176;0,00 %;0,00 %;99,93 %;0,07 %
67489;Thal-Marmoutier;3;44;767;0,00 %;0,00 %;98,00 %;2,00 %
67490;Thanvillé;3;44;591;0,00 %;0,00 %;100,00 %;0,00 %
67491;Tieffenbach;3;44;290;0,00 %;0,00 %;95,94 %;4,06 %
67492;Traenheim;3;44;690;0,00 %;0,00 %;99,30 %;0,70 %
67493;Triembach-au-Val;3;44;460;0,00 %;0,00 %;89,64 %;10,36 %
67494;Trimbach;3;44;516;0,00 %;0,00 %;100,00 %;0,00 %
67495;Truchtersheim;3;44;3 707;0,00 %;0,00 %;99,24 %;0,76 %
67497;Uhlwiller;3;44;701;0,00 %;0,00 %;90,39 %;9,61 %
67498;Uhrwiller;3;44;693;0,00 %;0,00 %;97,94 %;2,06 %
67499;Urbeis;3;44;309;0,00 %;0,00 %;84,46 %;15,54 %
67500;Urmatt;3;44;1 448;0,00 %;0,00 %;99,39 %;0,61 %
67501;Uttenheim;3;44;572;0,00 %;0,00 %;100,00 %;0,00 %
67502;Uttenhoffen;3;44;175;0,00 %;7,03 %;92,97 %;0,00 %
67503;Uttwiller;4;44;170;0,00 %;0,00 %;0,00 %;100,00 %
67504;Valff;3;44;1 254;0,00 %;0,00 %;99,80 %;0,20 %
67505;La Vancelle;3;44;382;0,00 %;0,00 %;81,71 %;18,29 %
67506;Vendenheim;2;44;5 559;0,00 %;99,86 %;0,02 %;0,13 %
67507;Villé;3;44;1 848;0,00 %;0,00 %;100,00 %;0,00 %
67508;Voellerdingen;3;44;421;0,00 %;0,00 %;96,88 %;3,12 %
67509;Volksberg;3;44;346;0,00 %;0,00 %;99,04 %;0,96 %
67510;Wahlenheim;3;44;386;0,00 %;0,00 %;100,00 %;0,00 %
67511;Walbourg;3;44;795;0,00 %;0,00 %;93,89 %;6,11 %
67513;Waldersbach;4;44;145;0,00 %;0,00 %;0,00 %;100,00 %
67514;Waldhambach;3;44;647;0,00 %;0,00 %;94,44 %;5,56 %
67515;Waldolwisheim;3;44;535;0,00 %;0,00 %;99,64 %;0,36 %
67516;Waltenheim-sur-Zorn;3;44;719;0,00 %;0,00 %;99,31 %;0,69 %
67517;Wangen;3;44;720;0,00 %;48,06 %;51,94 %;0,00 %
67519;La Wantzenau;3;44;5 902;0,00 %;0,18 %;99,03 %;0,79 %
67520;Wasselonne;3;44;5 595;0,00 %;0,00 %;99,66 %;0,34 %
67521;Weinbourg;3;44;421;0,00 %;0,00 %;94,54 %;5,46 %
67522;Weislingen;3;44;566;0,00 %;0,00 %;99,99 %;0,01 %
67523;Weitbruch;3;44;2 656;0,00 %;0,00 %;99,93 %;0,07 %
67524;Weiterswiller;3;44;571;0,00 %;0,00 %;100,00 %;0,00 %
67525;Westhoffen;3;44;1 664;0,00 %;0,00 %;99,34 %;0,66 %
67526;Westhouse;3;44;1 398;0,00 %;0,00 %;99,39 %;0,61 %
67527;Westhouse-Marmoutier;3;44;258;0,00 %;0,00 %;99,97 %;0,03 %
67528;Weyer;3;44;603;0,00 %;0,00 %;99,81 %;0,19 %
67529;Weyersheim;2;44;3 350;0,00 %;98,62 %;1,35 %;0,03 %
67530;Wickersheim-Wilshausen;3;44;442;0,00 %;0,00 %;95,29 %;4,71 %
67531;Wildersbach;3;44;319;0,00 %;0,00 %;99,33 %;0,67 %
67532;Willgottheim;3;44;1 077;0,00 %;0,00 %;100,00 %;0,00 %
67534;Wilwisheim;3;44;693;0,00 %;0,00 %;100,00 %;0,00 %
67535;Wimmenau;3;44;1 134;0,00 %;0,00 %;98,38 %;1,62 %
67536;Windstein;4;44;172;0,00 %;0,00 %;0,85 %;99,15 %
67537;Wingen;3;44;453;0,00 %;0,00 %;94,91 %;5,09 %
67538;Wingen-sur-Moder;3;44;1 551;0,00 %;0,00 %;97,21 %;2,79 %
67539;Wingersheim les Quatre Bans;3;44;2 232;0,00 %;0,00 %;89,50 %;10,50 %
67540;Wintershouse;2;44;876;0,00 %;76,82 %;22,15 %;1,03 %
67541;Wintzenbach;3;44;595;0,00 %;0,00 %;95,59 %;4,41 %
67542;Wintzenheim-Kochersberg;4;44;320;0,00 %;0,00 %;0,00 %;100,00 %
67543;Wisches;3;44;2 195;0,00 %;0,00 %;99,42 %;0,58 %
67544;Wissembourg;2;44;7 803;0,00 %;89,48 %;10,08 %;0,43 %
67545;Witternheim;3;44;510;0,00 %;0,00 %;98,67 %;1,33 %
67546;Wittersheim;3;44;608;0,00 %;0,00 %;96,24 %;3,76 %
67547;Wittisheim;3;44;2 053;0,00 %;0,00 %;98,74 %;1,26 %
67548;Wiwersheim;3;44;808;0,00 %;0,00 %;98,88 %;1,12 %
67550;Woerth;3;44;1 811;0,00 %;0,00 %;98,26 %;1,74 %
67551;Wolfisheim;2;44;3 955;0,00 %;99,73 %;0,05 %;0,21 %
67552;Wolfskirchen;3;44;352;0,00 %;0,00 %;97,61 %;2,39 %
67553;Wolschheim;3;44;308;0,00 %;0,00 %;100,00 %;0,00 %
67554;Wolxheim;2;44;874;0,00 %;76,02 %;23,98 %;0,00 %
67555;Zehnacker;3;44;263;0,00 %;0,00 %;100,00 %;0,00 %
67556;Zeinheim;3;44;195;0,00 %;0,00 %;100,00 %;0,00 %
67557;Zellwiller;3;44;722;0,00 %;0,00 %;97,76 %;2,24 %
67558;Zinswiller;3;44;802;0,00 %;0,00 %;99,93 %;0,07 %
67559;Zittersheim;4;44;257;0,00 %;0,00 %;0,00 %;100,00 %
67560;Zoebersdorf;4;44;177;0,00 %;0,00 %;0,00 %;100,00 %
68001;Algolsheim;2;44;1 178;0,00 %;99,72 %;0,27 %;0,01 %
68002;Altenach;3;44;386;0,00 %;0,00 %;99,49 %;0,51 %
68004;Altkirch;2;44;5 765;0,00 %;96,73 %;2,82 %;0,45 %
68005;Ammerschwihr;3;44;1 864;0,00 %;87,38 %;6,23 %;6,39 %
68006;Bernwiller;3;44;999;0,00 %;0,00 %;100,00 %;0,00 %
68007;Andolsheim;3;44;2 202;0,00 %;0,00 %;99,11 %;0,89 %
68008;Appenwihr;3;44;578;0,00 %;0,00 %;100,00 %;0,00 %
68009;Artzenheim;3;44;810;0,00 %;0,00 %;97,47 %;2,53 %
68010;Aspach;3;44;1 144;0,00 %;0,00 %;98,63 %;1,37 %
68011;Aspach-le-Bas;3;44;1 329;0,00 %;0,00 %;99,85 %;0,15 %
68012;Aspach-Michelbach;3;44;1 835;0,00 %;0,00 %;99,45 %;0,55 %
68013;Attenschwiller;3;44;895;0,00 %;0,00 %;95,57 %;4,43 %
68014;Aubure;3;44;398;0,00 %;0,00 %;91,56 %;8,44 %
68015;Baldersheim;2;44;2 565;0,00 %;94,27 %;5,63 %;0,10 %
68016;Balgau;3;44;915;0,00 %;0,00 %;100,00 %;0,00 %
68017;Ballersdorf;3;44;811;0,00 %;0,00 %;96,14 %;3,86 %
68018;Balschwiller;3;44;824;0,00 %;0,00 %;96,09 %;3,91 %
68019;Baltzenheim;3;44;583;0,00 %;0,00 %;99,42 %;0,58 %
68020;Bantzenheim;3;44;1 639;0,00 %;0,00 %;99,50 %;0,50 %
68021;Bartenheim;3;44;3 656;0,00 %;61,78 %;37,77 %;0,45 %
68022;Battenheim;3;44;1 336;0,00 %;69,39 %;28,89 %;1,71 %
68023;Beblenheim;2;44;973;0,00 %;98,48 %;0,00 %;1,52 %
68024;Bellemagny;3;44;191;0,00 %;0,00 %;91,27 %;8,73 %
68025;Bendorf;4;44;232;0,00 %;0,00 %;0,00 %;100,00 %
68026;Bennwihr;2;44;1 281;0,00 %;77,66 %;20,48 %;1,85 %
68027;Berentzwiller;3;44;325;0,00 %;0,00 %;100,00 %;0,00 %
68028;Bergheim;3;44;1 895;0,00 %;0,00 %;95,86 %;4,14 %
68029;Bergholtz;2;44;1 081;0,00 %;66,73 %;33,27 %;0,00 %
68030;Bergholtzzell;3;44;450;0,00 %;0,00 %;100,00 %;0,00 %
68032;Berrwiller;3;44;1 163;0,00 %;0,00 %;97,73 %;2,27 %
68033;Bettendorf;3;44;481;0,00 %;0,00 %;96,37 %;3,63 %
68034;Bettlach;3;44;329;0,00 %;0,00 %;99,98 %;0,02 %
68035;Biederthal;3;44;308;0,00 %;0,00 %;98,05 %;1,95 %
68036;Biesheim;3;44;2 447;0,00 %;0,00 %;98,76 %;1,24 %
68037;Biltzheim;3;44;378;0,00 %;0,00 %;98,28 %;1,72 %
68038;Bischwihr;2;44;974;0,00 %;81,59 %;18,41 %;0,00 %
68039;Bisel;3;44;574;0,00 %;0,00 %;96,45 %;3,55 %
68040;Bitschwiller-lès-Thann;3;44;2 028;0,00 %;75,64 %;22,57 %;1,79 %
68041;Blodelsheim;3;44;1 729;0,00 %;0,00 %;97,20 %;2,80 %
68042;Blotzheim;3;44;4 121;0,00 %;0,00 %;99,88 %;0,12 %
68043;Bollwiller;3;44;3 597;0,00 %;0,00 %;100,00 %;0,00 %
68044;Le Bonhomme;3;44;827;0,00 %;0,00 %;84,56 %;15,44 %
68045;Bourbach-le-Bas;3;44;617;0,00 %;0,00 %;98,33 %;1,67 %
68046;Bourbach-le-Haut;3;44;421;0,00 %;0,00 %;97,36 %;2,64 %
68049;Bouxwiller;3;44;456;0,00 %;0,00 %;96,42 %;3,58 %
68050;Bréchaumont;3;44;414;0,00 %;0,00 %;98,09 %;1,91 %
68051;Breitenbach-Haut-Rhin;3;44;848;0,00 %;0,00 %;95,89 %;4,11 %
68052;Bretten;4;44;169;0,00 %;0,00 %;0,32 %;99,68 %
68054;Brinckheim;3;44;348;0,00 %;0,00 %;100,00 %;0,00 %
68055;Bruebach;3;44;1 031;0,00 %;0,00 %;95,46 %;4,54 %
68056;Brunstatt-Didenheim;2;44;7 863;41,38 %;54,44 %;4,08 %;0,10 %
68057;Buethwiller;3;44;268;0,00 %;0,00 %;100,00 %;0,00 %
68058;Buhl;2;44;3 275;0,00 %;94,61 %;5,39 %;0,00 %
68059;Burnhaupt-le-Bas;3;44;1 794;0,00 %;0,00 %;99,72 %;0,28 %
68060;Burnhaupt-le-Haut;3;44;1 626;0,00 %;0,00 %;97,78 %;2,22 %
68061;Buschwiller;2;44;970;0,00 %;64,13 %;33,81 %;2,07 %
68062;Carspach;3;44;1 980;0,00 %;87,52 %;11,85 %;0,62 %
68063;Cernay;2;44;11 268;0,00 %;96,49 %;3,28 %;0,23 %
68064;Chalampé;3;44;949;0,00 %;0,00 %;98,75 %;1,25 %
68065;Chavannes-sur-l'Étang;3;44;613;0,00 %;0,00 %;99,53 %;0,47 %
68066;Colmar;1;44;67 615;88,81 %;9,90 %;1,11 %;0,18 %
68067;Courtavon;3;44;327;0,00 %;0,00 %;100,00 %;0,00 %
68068;Dannemarie;3;44;2 323;0,00 %;0,00 %;99,98 %;0,02 %
68069;Dessenheim;3;44;1 229;0,00 %;0,00 %;98,41 %;1,59 %
68071;Diefmatten;4;44;301;0,00 %;0,00 %;0,00 %;100,00 %
68072;Dietwiller;3;44;1 414;0,00 %;0,00 %;99,65 %;0,35 %
68073;Dolleren;3;44;451;0,00 %;0,00 %;93,68 %;6,32 %
68074;Durlinsdorf;3;44;501;0,00 %;0,00 %;99,81 %;0,19 %
68075;Durmenach;3;44;955;0,00 %;0,00 %;98,16 %;1,84 %
68076;Durrenentzen;2;44;947;0,00 %;94,90 %;5,10 %;0,00 %
68077;Eglingen;3;44;358;0,00 %;0,00 %;93,48 %;6,52 %
68078;Eguisheim;3;44;1 683;0,00 %;97,59 %;2,39 %;0,01 %
68079;Elbach;3;44;260;0,00 %;0,00 %;100,00 %;0,00 %
68080;Emlingen;3;44;268;0,00 %;0,00 %;100,00 %;0,00 %
68081;Saint-Bernard;3;44;503;0,00 %;0,00 %;98,51 %;1,49 %
68082;Ensisheim;2;44;7 247;0,00 %;89,53 %;9,63 %;0,84 %
68083;Eschbach-au-Val;3;44;378;0,00 %;18,96 %;76,03 %;5,02 %
68084;Eschentzwiller;2;44;1 518;0,00 %;83,75 %;16,25 %;0,00 %
68085;Eteimbes;3;44;351;0,00 %;0,00 %;79,06 %;20,94 %
68086;Falkwiller;3;44;187;0,00 %;0,00 %;100,00 %;0,00 %
68087;Feldbach;3;44;458;0,00 %;0,00 %;92,05 %;7,95 %
68088;Feldkirch;3;44;954;0,00 %;0,00 %;99,56 %;0,44 %
68089;Fellering;3;44;1 716;0,00 %;76,95 %;20,43 %;2,61 %
68090;Ferrette;3;44;846;0,00 %;0,00 %;92,84 %;7,16 %
68091;Fessenheim;3;44;2 276;0,00 %;0,00 %;96,14 %;3,86 %
68092;Fislis;3;44;431;0,00 %;0,00 %;97,21 %;2,79 %
68093;Flaxlanden;2;44;1 462;0,00 %;96,22 %;3,08 %;0,70 %
68094;Folgensbourg;3;44;833;0,00 %;0,00 %;95,28 %;4,72 %
68095;Fortschwihr;2;44;1 224;0,00 %;71,45 %;28,55 %;0,00 %
68096;Franken;3;44;360;0,00 %;0,00 %;98,51 %;1,49 %
68097;Fréland;3;44;1 409;0,00 %;0,00 %;95,37 %;4,63 %
68098;Friesen;3;44;601;0,00 %;0,00 %;97,94 %;2,06 %
68099;Froeningen;2;44;681;0,00 %;72,24 %;27,76 %;0,00 %
68100;Fulleren;3;44;332;0,00 %;0,00 %;94,83 %;5,17 %
68101;Galfingue;3;44;801;0,00 %;0,00 %;96,71 %;3,29 %
68102;Geishouse;2;44;486;0,00 %;64,80 %;29,48 %;5,72 %
68103;Geispitzen;3;44;427;0,00 %;94,58 %;5,42 %;0,00 %
68104;Geiswasser;3;44;327;0,00 %;0,00 %;99,38 %;0,62 %
68105;Gildwiller;3;44;292;0,00 %;0,00 %;97,36 %;2,64 %
68106;Goldbach-Altenbach;4;44;285;0,00 %;0,00 %;0,00 %;100,00 %
68107;Gommersdorf;3;44;366;0,00 %;0,00 %;98,94 %;1,06 %
68109;Griesbach-au-Val;3;44;748;0,00 %;0,00 %;98,06 %;1,94 %
68110;Grussenheim;3;44;805;0,00 %;0,00 %;97,76 %;2,24 %
68111;Gueberschwihr;3;44;832;0,00 %;0,00 %;99,58 %;0,42 %
68112;Guebwiller;2;44;11 461;0,00 %;99,01 %;0,99 %;0,00 %
68113;Guémar;3;44;1 382;0,00 %;0,00 %;98,09 %;1,91 %
68114;Guevenatten;3;44;125;0,00 %;0,00 %;100,00 %;0,00 %
68115;Guewenheim;3;44;1 291;0,00 %;0,00 %;99,51 %;0,49 %
68116;Gundolsheim;3;44;737;0,00 %;0,00 %;99,20 %;0,80 %
68117;Gunsbach;3;44;957;0,00 %;0,00 %;98,95 %;1,05 %
68118;Habsheim;2;44;4 865;0,00 %;98,30 %;1,17 %;0,52 %
68119;Hagenbach;3;44;701;0,00 %;0,00 %;98,58 %;1,42 %
68120;Hagenthal-le-Bas;3;44;1 151;0,00 %;0,00 %;98,38 %;1,62 %
68121;Hagenthal-le-Haut;3;44;609;0,00 %;0,00 %;100,00 %;0,00 %
68122;Hartmannswiller;3;44;663;0,00 %;0,00 %;98,27 %;1,73 %
68123;Hattstatt;2;44;819;0,00 %;98,15 %;1,00 %;0,85 %
68124;Hausgauen;3;44;424;0,00 %;0,00 %;98,59 %;1,41 %
68125;Hecken;3;44;433;0,00 %;0,00 %;100,00 %;0,00 %
68126;Hégenheim;2;44;3 172;0,00 %;91,74 %;7,06 %;1,20 %
68127;Heidwiller;3;44;623;0,00 %;0,00 %;100,00 %;0,00 %
68128;Heimersdorf;3;44;655;0,00 %;0,00 %;99,52 %;0,48 %
68129;Heimsbrunn;3;44;1 448;0,00 %;0,00 %;97,96 %;2,04 %
68130;Heiteren;3;44;945;0,00 %;0,00 %;98,44 %;1,56 %
68131;Heiwiller;4;44;189;0,00 %;0,00 %;0,00 %;100,00 %
68132;Helfrantzkirch;3;44;759;0,00 %;0,00 %;97,18 %;2,82 %
68134;Herrlisheim-près-Colmar;3;44;1 779;0,00 %;2,17 %;96,09 %;1,74 %
68135;Hésingue;2;44;2 471;0,00 %;93,27 %;5,90 %;0,83 %
68136;Hettenschlag;3;44;340;0,00 %;0,00 %;97,60 %;2,40 %
68137;Hindlingen;3;44;639;0,00 %;0,00 %;99,40 %;0,60 %
68138;Hirsingue;3;44;2 224;0,00 %;0,00 %;99,81 %;0,19 %
68139;Hirtzbach;3;44;1 315;0,00 %;0,00 %;98,37 %;1,63 %
68140;Hirtzfelden;3;44;1 152;0,00 %;0,00 %;97,75 %;2,25 %
68141;Hochstatt;2;44;2 128;0,00 %;85,63 %;14,23 %;0,14 %
68142;Hohrod;3;44;325;0,00 %;14,55 %;85,45 %;0,00 %
68143;Porte du Ried;2;44;1 749;0,00 %;59,11 %;40,67 %;0,23 %
68144;Hombourg;3;44;1 129;0,00 %;0,00 %;98,43 %;1,57 %
68145;Horbourg-Wihr;2;44;4 931;0,00 %;92,53 %;1,61 %;5,86 %
68146;Houssen;3;44;1 762;0,00 %;0,00 %;97,92 %;2,08 %
68147;Hunawihr;3;44;597;0,00 %;52,00 %;47,78 %;0,22 %
68148;Hundsbach;3;44;310;0,00 %;0,00 %;98,30 %;1,70 %
68149;Huningue;2;44;6 664;0,00 %;99,86 %;0,00 %;0,14 %
68150;Husseren-les-Châteaux;2;44;497;0,00 %;72,48 %;20,16 %;7,36 %
68151;Husseren-Wesserling;2;44;1 002;0,00 %;82,72 %;15,96 %;1,32 %
68152;Illfurth;3;44;2 469;0,00 %;0,01 %;99,31 %;0,68 %
68153;Illhaeusern;3;44;698;0,00 %;0,00 %;97,29 %;2,71 %
68154;Illzach;1;44;14 596;89,87 %;9,02 %;1,01 %;0,11 %
68155;Ingersheim;2;44;4 696;12,77 %;83,08 %;3,62 %;0,53 %
68156;Issenheim;2;44;3 434;0,00 %;91,03 %;8,97 %;0,00 %
68157;Jebsheim;3;44;1 169;0,00 %;0,00 %;99,17 %;0,83 %
68158;Jettingen;3;44;506;0,00 %;0,00 %;96,11 %;3,89 %
68159;Jungholtz;2;44;906;0,00 %;73,75 %;26,10 %;0,15 %
68160;Kappelen;3;44;522;0,00 %;0,00 %;100,00 %;0,00 %
68161;Katzenthal;2;44;549;0,00 %;93,00 %;5,23 %;1,77 %
68162;Kaysersberg Vignoble;2;44;4 644;0,00 %;78,71 %;19,26 %;2,03 %
68163;Kembs;3;44;4 514;0,00 %;0,00 %;99,61 %;0,39 %
68165;Kiffis;4;44;236;0,00 %;0,00 %;0,00 %;100,00 %
68166;Kingersheim;1;44;12 779;98,07 %;0,76 %;1,17 %;0,00 %
68167;Kirchberg;3;44;826;0,00 %;0,00 %;98,11 %;1,89 %
68168;Knoeringue;3;44;364;0,00 %;0,00 %;100,00 %;0,00 %
68169;Koestlach;3;44;517;0,00 %;0,00 %;99,35 %;0,65 %
68170;Koetzingue;3;44;569;0,00 %;0,00 %;100,00 %;0,00 %
68171;Kruth;3;44;1 007;0,00 %;0,00 %;93,42 %;6,58 %
68172;Kunheim;3;44;1 763;0,00 %;0,00 %;96,95 %;3,05 %
68173;Labaroche;3;44;2 286;0,00 %;0,00 %;98,53 %;1,47 %
68174;Landser;3;44;1 562;0,00 %;0,00 %;99,75 %;0,25 %
68175;Lapoutroie;3;44;1 991;0,00 %;0,00 %;92,82 %;7,18 %
68176;Largitzen;4;44;300;0,00 %;0,00 %;0,00 %;100,00 %
68177;Lautenbach;2;44;1 576;0,00 %;89,95 %;9,92 %;0,12 %
68178;Lautenbachzell;3;44;977;0,00 %;36,89 %;60,75 %;2,37 %
68179;Lauw;3;44;962;0,00 %;0,00 %;99,50 %;0,50 %
68180;Leimbach;2;44;836;0,00 %;86,54 %;13,46 %;0,00 %
68181;Levoncourt;4;44;251;0,00 %;0,00 %;0,00 %;100,00 %
68182;Leymen;3;44;1 136;0,00 %;0,00 %;94,23 %;5,77 %
68183;Liebenswiller;4;44;198;0,00 %;0,00 %;0,00 %;100,00 %
68184;Liebsdorf;3;44;337;0,00 %;0,00 %;97,62 %;2,38 %
68185;Lièpvre;3;44;1 756;0,00 %;0,00 %;91,85 %;8,15 %
68186;Ligsdorf;3;44;331;0,00 %;0,00 %;92,66 %;7,34 %
68187;Linsdorf;3;44;318;0,00 %;0,00 %;99,71 %;0,29 %
68188;Linthal;3;44;634;0,00 %;0,00 %;84,22 %;15,78 %
68189;Logelheim;3;44;835;0,00 %;0,00 %;99,64 %;0,36 %
68190;Lucelle;4;44;40;0,00 %;0,00 %;0,00 %;100,00 %
68191;Luemschwiller;3;44;697;0,00 %;0,00 %;100,00 %;0,00 %
68192;Valdieu-Lutran;3;44;391;0,00 %;0,00 %;97,90 %;2,10 %
68193;Luttenbach-près-Munster;3;44;765;0,00 %;21,31 %;76,32 %;2,37 %
68194;Lutter;4;44;296;0,00 %;0,00 %;0,00 %;100,00 %
68195;Lutterbach;1;44;6 126;78,66 %;20,63 %;0,44 %;0,28 %
68196;Magny;3;44;294;0,00 %;0,00 %;95,95 %;4,05 %
68197;Magstatt-le-Bas;3;44;473;0,00 %;0,00 %;100,00 %;0,00 %
68198;Magstatt-le-Haut;3;44;272;0,00 %;0,00 %;98,87 %;1,13 %
68199;Malmerspach;2;44;522;0,00 %;85,14 %;14,86 %;0,00 %
68200;Manspach;3;44;560;0,00 %;0,00 %;97,06 %;2,94 %
68201;Masevaux-Niederbruck;3;44;3 753;0,00 %;0,00 %;98,93 %;1,07 %
68202;Mertzen;3;44;212;0,00 %;0,00 %;100,00 %;0,00 %
68203;Merxheim;3;44;1 286;0,00 %;0,00 %;98,76 %;1,24 %
68204;Metzeral;3;44;1 133;0,00 %;0,00 %;97,77 %;2,23 %
68205;Meyenheim;3;44;1 243;0,00 %;0,00 %;100,00 %;0,00 %
68207;Michelbach-le-Bas;3;44;704;0,00 %;0,00 %;100,00 %;0,00 %
68208;Michelbach-le-Haut;3;44;528;0,00 %;0,00 %;92,08 %;7,92 %
68209;Mittelwihr;2;44;802;0,00 %;96,47 %;3,53 %;0,00 %
68210;Mittlach;4;44;332;0,00 %;0,00 %;0,00 %;100,00 %
68211;Mitzach;3;44;426;0,00 %;0,74 %;99,26 %;0,00 %
68212;Moernach;3;44;562;0,00 %;0,00 %;100,00 %;0,00 %
68213;Mollau;3;44;421;0,00 %;95,27 %;0,73 %;4,01 %
68214;Montreux-Jeune;3;44;337;0,00 %;0,00 %;100,00 %;0,00 %
68215;Montreux-Vieux;3;44;883;0,00 %;0,00 %;100,00 %;0,00 %
68216;Mooslargue;3;44;492;0,00 %;0,00 %;95,70 %;4,30 %
68217;Moosch;2;44;1 738;0,00 %;99,32 %;0,00 %;0,68 %
68218;Morschwiller-le-Bas;2;44;3 432;0,00 %;98,42 %;0,92 %;0,66 %
68219;Le Haut Soultzbach;3;44;888;0,00 %;0,00 %;99,51 %;0,49 %
68221;Muespach;3;44;854;0,00 %;0,00 %;99,91 %;0,09 %
68222;Muespach-le-Haut;3;44;1 006;0,00 %;0,00 %;99,33 %;0,67 %
68223;Muhlbach-sur-Munster;3;44;755;0,00 %;0,00 %;97,92 %;2,08 %
68224;Mulhouse;1;44;109 588;97,59 %;2,25 %;0,16 %;0,00 %
68225;Munchhouse;3;44;1 616;0,00 %;0,00 %;98,98 %;1,02 %
68226;Munster;2;44;4 905;0,00 %;94,49 %;5,22 %;0,29 %
68227;Muntzenheim;2;44;1 110;0,00 %;83,12 %;15,17 %;1,71 %
68228;Munwiller;3;44;456;0,00 %;0,00 %;96,82 %;3,18 %
68229;Murbach;3;44;140;0,00 %;0,00 %;87,54 %;12,46 %
68230;Nambsheim;3;44;615;0,00 %;0,00 %;99,28 %;0,72 %
68231;Neuf-Brisach;2;44;2 017;0,00 %;95,80 %;4,20 %;0,00 %
68232;Neuwiller;3;44;527;0,00 %;0,00 %;94,03 %;5,97 %
68234;Niederentzen;3;44;444;0,00 %;0,00 %;99,50 %;0,50 %
68235;Niederhergheim;3;44;969;0,00 %;0,00 %;94,42 %;5,58 %
68237;Niedermorschwihr;3;44;547;0,00 %;11,17 %;77,78 %;11,05 %
68238;Niffer;3;44;939;0,00 %;0,00 %;99,35 %;0,65 %
68239;Oberbruck;3;44;436;0,00 %;0,00 %;99,54 %;0,46 %
68240;Illtal;3;44;1 308;0,00 %;0,00 %;99,18 %;0,82 %
68241;Oberentzen;3;44;586;0,00 %;0,00 %;99,41 %;0,59 %
68242;Oberhergheim;3;44;1 176;0,00 %;0,00 %;98,46 %;1,54 %
68243;Oberlarg;4;44;152;0,00 %;0,00 %;0,00 %;100,00 %
68244;Obermorschwihr;2;44;365;0,00 %;89,06 %;5,85 %;5,08 %
68245;Obermorschwiller;3;44;426;0,00 %;0,00 %;100,00 %;0,00 %
68246;Obersaasheim;3;44;1 021;0,00 %;79,41 %;19,62 %;0,96 %
68247;Oderen;3;44;1 306;0,00 %;52,75 %;45,63 %;1,62 %
68248;Oltingue;3;44;741;0,00 %;0,00 %;94,91 %;5,09 %
68249;Orbey;3;44;3 626;0,00 %;0,00 %;94,89 %;5,11 %
68250;Orschwihr;3;44;1 009;0,00 %;0,00 %;99,23 %;0,77 %
68251;Osenbach;3;44;885;0,00 %;0,00 %;99,47 %;0,53 %
68252;Ostheim;3;44;1 588;0,00 %;0,00 %;98,27 %;1,73 %
68253;Ottmarsheim;3;44;1 899;0,00 %;0,00 %;99,82 %;0,18 %
68254;Petit-Landau;3;44;736;0,00 %;0,00 %;98,42 %;1,58 %
68255;Pfaffenheim;3;44;1 327;0,00 %;0,00 %;99,54 %;0,46 %
68256;Pfastatt;1;44;8 957;97,18 %;2,60 %;0,00 %;0,21 %
68257;Pfetterhouse;3;44;1 055;0,00 %;0,00 %;98,35 %;1,65 %
68258;Pulversheim;2;44;2 895;0,00 %;94,45 %;4,29 %;1,26 %
68259;Raedersdorf;3;44;508;0,00 %;0,00 %;94,01 %;5,99 %
68260;Raedersheim;3;44;1 149;0,00 %;0,00 %;98,94 %;1,06 %
68261;Rammersmatt;3;44;226;0,00 %;0,00 %;99,80 %;0,20 %
68262;Ranspach;3;44;831;0,00 %;63,87 %;35,14 %;0,99 %
68263;Ranspach-le-Bas;3;44;673;0,00 %;0,00 %;99,71 %;0,29 %
68264;Ranspach-le-Haut;3;44;598;0,00 %;0,00 %;100,00 %;0,00 %
68265;Rantzwiller;3;44;802;0,00 %;0,00 %;98,95 %;1,05 %
68266;Réguisheim;3;44;1 792;0,00 %;0,00 %;98,73 %;1,27 %
68267;Reiningue;3;44;1 791;0,00 %;0,00 %;99,42 %;0,58 %
68268;Retzwiller;3;44;634;0,00 %;0,00 %;97,18 %;2,82 %
68269;Ribeauvillé;3;44;4 843;0,00 %;0,00 %;97,22 %;2,78 %
68270;Richwiller;2;44;3 458;0,37 %;92,66 %;6,95 %;0,02 %
68271;Riedisheim;1;44;12 301;79,65 %;18,45 %;1,65 %;0,24 %
68273;Riespach;3;44;720;0,00 %;0,00 %;97,37 %;2,63 %
68274;Rimbach-près-Guebwiller;4;44;237;0,00 %;0,00 %;0,25 %;99,75 %
68275;Rimbach-près-Masevaux;3;44;495;0,00 %;0,00 %;89,89 %;10,11 %
68276;Rimbachzell;4;44;215;0,00 %;0,00 %;0,00 %;100,00 %
