;INDREP_red;iris;libcom17;lib_com16;lib_dep;REG;reg16;lib_reg;lib_reg16;LIB_EPCI16;BAT_red;CODEPOSTAL_red;CODSEGPATRIM_red;COMPLGEO_red;COMPLIDENT_red;construct_red;CONV_red;COULOIR_red;CUS_red;DATCONV_red;DEP;DEPCOM_red;depcom_red16;DPEDATE_red;DPEENERGIE_red;DPESERRE_red;DROIT_red;ENTREE_red;EPCI16;ESC_red;ETAGE_red;finan_red;IMMEU_red;LIBSEGPATRIM_red;LIEUDIT_red;locat_red;nbpiece_red;NOMVOIE_red;NUMAPPT_red;NUMBOITE_red;NUMCONV_red;NUMVOIE_red;origine_red;patrimoine_red;QPV_red;SRU_ALINEA_red;SRU_EXPIR_red;surfhab_red;TYPECONST_red;TYPVOIE_red;x;y;latitude;longitude;result_label;result_score;result_type;result_id;result_housenumber;result_name;result_street;result_postcode;result_city;result_context;result_citycode;result_oldcitycode;result_oldcity;result_district
15442;NA;0803;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44300;5;;NA;1973;1;NA;NA;01/06/1990;44;44109;NA;09/2010;C;D;1;NA;244400404;1;1;52;3;AGENCE CARTIER;NA;1974;3;RUE JACQUES CARTIER;3;;4490036A;33;1;1974;1;1;2022;65;C;RUE;354446.19;6694426.37;47.260152;-1.572424;33 Rue Jacques Cartier 44300 Nantes;0.98;housenumber;44109_4303_00033;33;Rue Jacques Cartier;;44300;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15443;NA;0803;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44300;5;;NA;1973;1;NA;NA;01/06/1990;44;44109;NA;09/2010;C;D;1;NA;244400404;1;1;52;3;AGENCE CARTIER;NA;1974;4;RUE JACQUES CARTIER;4;;4490036A;33;1;1974;1;1;2022;77;C;RUE;354446.19;6694426.37;47.260152;-1.572424;33 Rue Jacques Cartier 44300 Nantes;0.98;housenumber;44109_4303_00033;33;Rue Jacques Cartier;;44300;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15444;NA;0803;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44300;5;;NA;1973;1;NA;NA;01/06/1990;44;44109;NA;09/2010;C;D;1;NA;244400404;1;2;52;3;AGENCE CARTIER;NA;1974;3;RUE JACQUES CARTIER;5;;4490036A;33;1;1974;1;1;2022;65;C;RUE;354446.19;6694426.37;47.260152;-1.572424;33 Rue Jacques Cartier 44300 Nantes;0.98;housenumber;44109_4303_00033;33;Rue Jacques Cartier;;44300;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15445;NA;0803;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44300;5;;NA;1973;1;NA;NA;01/06/1990;44;44109;NA;09/2010;C;D;1;NA;244400404;1;2;52;3;AGENCE CARTIER;NA;1974;4;RUE JACQUES CARTIER;6;;4490036A;33;1;1974;1;1;2022;77;C;RUE;354446.19;6694426.37;47.260152;-1.572424;33 Rue Jacques Cartier 44300 Nantes;0.98;housenumber;44109_4303_00033;33;Rue Jacques Cartier;;44300;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15446;NA;0803;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44300;5;;NA;1973;1;NA;NA;01/06/1990;44;44109;NA;09/2010;C;D;1;NA;244400404;1;3;52;3;AGENCE CARTIER;NA;1974;3;RUE JACQUES CARTIER;7;;4490036A;33;1;1974;1;1;2022;65;C;RUE;354446.19;6694426.37;47.260152;-1.572424;33 Rue Jacques Cartier 44300 Nantes;0.98;housenumber;44109_4303_00033;33;Rue Jacques Cartier;;44300;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15447;NA;0803;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44300;5;;NA;1973;1;NA;NA;01/06/1990;44;44109;NA;09/2010;C;D;1;NA;244400404;1;3;52;3;AGENCE CARTIER;NA;1974;4;RUE JACQUES CARTIER;8;;4490036A;33;1;1974;1;1;2022;77;C;RUE;354446.19;6694426.37;47.260152;-1.572424;33 Rue Jacques Cartier 44300 Nantes;0.98;housenumber;44109_4303_00033;33;Rue Jacques Cartier;;44300;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15448;NA;0803;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44300;5;;NA;1973;1;NA;NA;01/06/1990;44;44109;NA;09/2010;C;D;1;NA;244400404;1;4;52;3;AGENCE CARTIER;NA;1974;3;RUE JACQUES CARTIER;9;;4490036A;33;1;1974;1;1;2022;65;C;RUE;354446.19;6694426.37;47.260152;-1.572424;33 Rue Jacques Cartier 44300 Nantes;0.98;housenumber;44109_4303_00033;33;Rue Jacques Cartier;;44300;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15449;NA;0803;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44300;5;;NA;1973;1;NA;NA;01/06/1990;44;44109;NA;09/2010;C;D;1;NA;244400404;1;4;52;3;AGENCE CARTIER;NA;1974;4;RUE JACQUES CARTIER;10;;4490036A;33;1;1974;1;1;2022;77;C;RUE;354446.19;6694426.37;47.260152;-1.572424;33 Rue Jacques Cartier 44300 Nantes;0.98;housenumber;44109_4303_00033;33;Rue Jacques Cartier;;44300;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15450;NA;0803;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44300;5;;NA;1973;1;NA;NA;01/06/1990;44;44109;NA;09/2010;C;D;1;NA;244400404;2;0;52;3;AGENCE CARTIER;NA;1974;3;RUE JACQUES CARTIER;11;;4490036A;35;1;1974;1;1;2022;65;C;RUE;354447.51;6694438.65;47.26024;-1.572293;35 Rue Jacques Cartier 44300 Nantes;0.98;housenumber;44109_4303_00035;35;Rue Jacques Cartier;;44300;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15451;NA;0803;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44300;5;;NA;1973;1;NA;NA;01/06/1990;44;44109;NA;09/2010;C;D;1;NA;244400404;2;0;52;3;AGENCE CARTIER;NA;1974;1;RUE JACQUES CARTIER;12;;4490036A;35;1;1974;1;1;2022;35;C;RUE;354447.51;6694438.65;47.26024;-1.572293;35 Rue Jacques Cartier 44300 Nantes;0.98;housenumber;44109_4303_00035;35;Rue Jacques Cartier;;44300;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15452;NA;0803;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44300;5;;NA;1973;1;NA;NA;01/06/1990;44;44109;NA;09/2010;C;D;1;NA;244400404;2;1;52;3;AGENCE CARTIER;NA;1974;3;RUE JACQUES CARTIER;13;;4490036A;35;1;1974;1;1;2022;65;C;RUE;354447.51;6694438.65;47.26024;-1.572293;35 Rue Jacques Cartier 44300 Nantes;0.98;housenumber;44109_4303_00035;35;Rue Jacques Cartier;;44300;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15453;NA;0803;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44300;5;;NA;1973;1;NA;NA;01/06/1990;44;44109;NA;09/2010;C;D;1;NA;244400404;2;1;52;3;AGENCE CARTIER;NA;1974;4;RUE JACQUES CARTIER;14;;4490036A;35;1;1974;1;1;2022;77;C;RUE;354447.51;6694438.65;47.26024;-1.572293;35 Rue Jacques Cartier 44300 Nantes;0.98;housenumber;44109_4303_00035;35;Rue Jacques Cartier;;44300;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15454;NA;0803;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44300;5;;NA;1973;1;NA;NA;01/06/1990;44;44109;NA;09/2010;C;D;1;NA;244400404;2;2;52;3;AGENCE CARTIER;NA;1974;3;RUE JACQUES CARTIER;15;;4490036A;35;1;1974;1;1;2022;65;C;RUE;354447.51;6694438.65;47.26024;-1.572293;35 Rue Jacques Cartier 44300 Nantes;0.98;housenumber;44109_4303_00035;35;Rue Jacques Cartier;;44300;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15455;NA;0803;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44300;5;;NA;1973;1;NA;NA;01/06/1990;44;44109;NA;09/2010;C;D;1;NA;244400404;2;2;52;3;AGENCE CARTIER;NA;1974;4;RUE JACQUES CARTIER;16;;4490036A;35;1;1974;1;1;2022;77;C;RUE;354447.51;6694438.65;47.26024;-1.572293;35 Rue Jacques Cartier 44300 Nantes;0.98;housenumber;44109_4303_00035;35;Rue Jacques Cartier;;44300;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15456;NA;0803;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44300;5;;NA;1973;1;NA;NA;01/06/1990;44;44109;NA;09/2010;C;D;1;NA;244400404;2;3;52;3;AGENCE CARTIER;NA;1974;3;RUE JACQUES CARTIER;17;;4490036A;35;1;1974;1;1;2022;65;C;RUE;354447.51;6694438.65;47.26024;-1.572293;35 Rue Jacques Cartier 44300 Nantes;0.98;housenumber;44109_4303_00035;35;Rue Jacques Cartier;;44300;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15457;NA;0803;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44300;5;;NA;1973;1;NA;NA;01/06/1990;44;44109;NA;09/2010;C;D;1;NA;244400404;2;3;52;3;AGENCE CARTIER;NA;1974;4;RUE JACQUES CARTIER;18;;4490036A;35;1;1974;1;1;2022;77;C;RUE;354447.51;6694438.65;47.26024;-1.572293;35 Rue Jacques Cartier 44300 Nantes;0.98;housenumber;44109_4303_00035;35;Rue Jacques Cartier;;44300;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15458;NA;0803;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44300;5;;NA;1973;1;NA;NA;01/06/1990;44;44109;NA;09/2010;C;D;1;NA;244400404;2;4;52;3;AGENCE CARTIER;NA;1974;4;RUE JACQUES CARTIER;20;;4490036A;35;1;1974;1;1;2022;77;C;RUE;354447.51;6694438.65;47.26024;-1.572293;35 Rue Jacques Cartier 44300 Nantes;0.98;housenumber;44109_4303_00035;35;Rue Jacques Cartier;;44300;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15459;NA;0803;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44300;5;;NA;1973;1;NA;NA;01/06/1990;44;44109;NA;09/2010;C;D;1;NA;244400404;3;0;52;3;AGENCE CARTIER;NA;1974;3;RUE JACQUES CARTIER;21;;4490036A;37;1;1974;1;1;2022;65;C;RUE;354450.12;6694448.62;47.260321;-1.572171;37 Rue Jacques Cartier 44300 Nantes;0.98;housenumber;44109_4303_00037;37;Rue Jacques Cartier;;44300;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15460;NA;0803;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44300;5;;NA;1973;1;NA;NA;01/06/1990;44;44109;NA;09/2010;C;D;1;NA;244400404;3;0;52;3;AGENCE CARTIER;NA;1974;1;RUE JACQUES CARTIER;22;;4490036A;37;1;1974;1;1;2022;35;C;RUE;354450.12;6694448.62;47.260321;-1.572171;37 Rue Jacques Cartier 44300 Nantes;0.98;housenumber;44109_4303_00037;37;Rue Jacques Cartier;;44300;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15461;NA;0803;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44300;5;;NA;1973;1;NA;NA;01/06/1990;44;44109;NA;09/2010;C;D;1;NA;244400404;3;1;52;3;AGENCE CARTIER;NA;1974;3;RUE JACQUES CARTIER;23;;4490036A;37;1;1974;1;1;2022;65;C;RUE;354450.12;6694448.62;47.260321;-1.572171;37 Rue Jacques Cartier 44300 Nantes;0.98;housenumber;44109_4303_00037;37;Rue Jacques Cartier;;44300;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15462;NA;0803;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44300;5;;NA;1973;1;NA;NA;01/06/1990;44;44109;NA;09/2010;C;D;1;NA;244400404;3;1;52;3;AGENCE CARTIER;NA;1974;4;RUE JACQUES CARTIER;24;;4490036A;37;1;1974;1;1;2022;77;C;RUE;354450.12;6694448.62;47.260321;-1.572171;37 Rue Jacques Cartier 44300 Nantes;0.98;housenumber;44109_4303_00037;37;Rue Jacques Cartier;;44300;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15463;NA;0803;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44300;5;;NA;1973;1;NA;NA;01/06/1990;44;44109;NA;09/2010;C;D;1;NA;244400404;3;2;52;3;AGENCE CARTIER;NA;1974;3;RUE JACQUES CARTIER;25;;4490036A;37;1;1974;1;1;2022;65;C;RUE;354450.12;6694448.62;47.260321;-1.572171;37 Rue Jacques Cartier 44300 Nantes;0.98;housenumber;44109_4303_00037;37;Rue Jacques Cartier;;44300;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15464;NA;0803;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44300;5;;NA;1973;1;NA;NA;01/06/1990;44;44109;NA;09/2010;C;D;1;NA;244400404;3;2;52;3;AGENCE CARTIER;NA;1974;4;RUE JACQUES CARTIER;26;;4490036A;37;1;1974;1;1;2022;77;C;RUE;354450.12;6694448.62;47.260321;-1.572171;37 Rue Jacques Cartier 44300 Nantes;0.98;housenumber;44109_4303_00037;37;Rue Jacques Cartier;;44300;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15465;NA;0803;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44300;5;;NA;1973;1;NA;NA;01/06/1990;44;44109;NA;09/2010;C;D;1;NA;244400404;3;3;52;3;AGENCE CARTIER;NA;1974;3;RUE JACQUES CARTIER;27;;4490036A;37;1;1974;1;1;2022;65;C;RUE;354450.12;6694448.62;47.260321;-1.572171;37 Rue Jacques Cartier 44300 Nantes;0.98;housenumber;44109_4303_00037;37;Rue Jacques Cartier;;44300;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15466;NA;0803;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44300;5;;NA;1973;1;NA;NA;01/06/1990;44;44109;NA;09/2010;C;D;1;NA;244400404;3;3;52;3;AGENCE CARTIER;NA;1974;4;RUE JACQUES CARTIER;28;;4490036A;37;1;1974;1;1;2022;77;C;RUE;354450.12;6694448.62;47.260321;-1.572171;37 Rue Jacques Cartier 44300 Nantes;0.98;housenumber;44109_4303_00037;37;Rue Jacques Cartier;;44300;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15467;NA;0803;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44300;5;;NA;1973;1;NA;NA;01/06/1990;44;44109;NA;09/2010;C;D;1;NA;244400404;3;4;52;3;AGENCE CARTIER;NA;1974;3;RUE JACQUES CARTIER;29;;4490036A;37;1;1974;1;1;2022;65;C;RUE;354450.12;6694448.62;47.260321;-1.572171;37 Rue Jacques Cartier 44300 Nantes;0.98;housenumber;44109_4303_00037;37;Rue Jacques Cartier;;44300;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15468;NA;0803;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44300;5;;NA;1973;1;NA;NA;01/06/1990;44;44109;NA;09/2010;C;D;1;NA;244400404;3;4;52;3;AGENCE CARTIER;NA;1974;4;RUE JACQUES CARTIER;30;;4490036A;37;1;1974;1;1;2022;77;C;RUE;354450.12;6694448.62;47.260321;-1.572171;37 Rue Jacques Cartier 44300 Nantes;0.98;housenumber;44109_4303_00037;37;Rue Jacques Cartier;;44300;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15469;NA;0803;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44300;5;;NA;1973;1;NA;NA;01/06/1990;44;44109;NA;09/2010;C;D;1;NA;244400404;4;0;52;3;AGENCE CARTIER;NA;1974;3;RUE JACQUES CARTIER;31;;4490036A;39;1;1974;1;1;2022;65;C;RUE;354456;6694458.81;47.26038;-1.572083;39 Rue Jacques Cartier 44300 Nantes;0.98;housenumber;44109_4303_00039;39;Rue Jacques Cartier;;44300;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15470;NA;0803;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44300;5;;NA;1973;1;NA;NA;01/06/1990;44;44109;NA;09/2010;C;D;1;NA;244400404;4;0;52;3;AGENCE CARTIER;NA;1974;1;RUE JACQUES CARTIER;32;;4490036A;39;1;1974;1;1;2022;35;C;RUE;354456;6694458.81;47.26038;-1.572083;39 Rue Jacques Cartier 44300 Nantes;0.98;housenumber;44109_4303_00039;39;Rue Jacques Cartier;;44300;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15471;NA;0803;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44300;5;;NA;1973;1;NA;NA;01/06/1990;44;44109;NA;09/2010;C;D;1;NA;244400404;4;1;52;3;AGENCE CARTIER;NA;1974;3;RUE JACQUES CARTIER;33;;4490036A;39;1;1974;1;1;2022;65;C;RUE;354456;6694458.81;47.26038;-1.572083;39 Rue Jacques Cartier 44300 Nantes;0.98;housenumber;44109_4303_00039;39;Rue Jacques Cartier;;44300;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15472;NA;0803;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44300;5;;NA;1973;1;NA;NA;01/06/1990;44;44109;NA;09/2010;C;D;1;NA;244400404;4;1;52;3;AGENCE CARTIER;NA;1974;4;RUE JACQUES CARTIER;34;;4490036A;39;1;1974;1;1;2022;77;C;RUE;354456;6694458.81;47.26038;-1.572083;39 Rue Jacques Cartier 44300 Nantes;0.98;housenumber;44109_4303_00039;39;Rue Jacques Cartier;;44300;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15473;NA;0803;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44300;5;;NA;1973;1;NA;NA;01/06/1990;44;44109;NA;09/2010;C;D;1;NA;244400404;4;2;52;3;AGENCE CARTIER;NA;1974;3;RUE JACQUES CARTIER;35;;4490036A;39;1;1974;1;1;2022;65;C;RUE;354456;6694458.81;47.26038;-1.572083;39 Rue Jacques Cartier 44300 Nantes;0.98;housenumber;44109_4303_00039;39;Rue Jacques Cartier;;44300;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15474;NA;0803;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44300;5;;NA;1973;1;NA;NA;01/06/1990;44;44109;NA;09/2010;C;D;1;NA;244400404;4;2;52;3;AGENCE CARTIER;NA;1974;4;RUE JACQUES CARTIER;36;;4490036A;39;1;1974;1;1;2022;77;C;RUE;354456;6694458.81;47.26038;-1.572083;39 Rue Jacques Cartier 44300 Nantes;0.98;housenumber;44109_4303_00039;39;Rue Jacques Cartier;;44300;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15475;NA;0803;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44300;5;;NA;1973;1;NA;NA;01/06/1990;44;44109;NA;09/2010;C;D;1;NA;244400404;4;3;52;3;AGENCE CARTIER;NA;1974;3;RUE JACQUES CARTIER;37;;4490036A;39;1;1974;1;1;2022;65;C;RUE;354456;6694458.81;47.26038;-1.572083;39 Rue Jacques Cartier 44300 Nantes;0.98;housenumber;44109_4303_00039;39;Rue Jacques Cartier;;44300;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15476;NA;0803;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44300;5;;NA;1973;1;NA;NA;01/06/1990;44;44109;NA;09/2010;C;D;1;NA;244400404;4;3;52;3;AGENCE CARTIER;NA;1974;4;RUE JACQUES CARTIER;38;;4490036A;39;1;1974;1;1;2022;77;C;RUE;354456;6694458.81;47.26038;-1.572083;39 Rue Jacques Cartier 44300 Nantes;0.98;housenumber;44109_4303_00039;39;Rue Jacques Cartier;;44300;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15477;NA;0803;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44300;5;;NA;1973;1;NA;NA;01/06/1990;44;44109;NA;09/2010;C;D;1;NA;244400404;4;4;52;3;AGENCE CARTIER;NA;1974;3;RUE JACQUES CARTIER;39;;4490036A;39;1;1974;1;1;2022;65;C;RUE;354456;6694458.81;47.26038;-1.572083;39 Rue Jacques Cartier 44300 Nantes;0.98;housenumber;44109_4303_00039;39;Rue Jacques Cartier;;44300;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15478;NA;0803;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;3;44300;5;;NA;1973;1;NA;NA;01/06/1990;44;44109;NA;09/2010;C;D;1;NA;244400404;4;4;52;3;AGENCE CARTIER;NA;1974;4;RUE JACQUES CARTIER;40;;4490036A;39;1;1974;1;1;2022;77;C;RUE;354456;6694458.81;47.26038;-1.572083;39 Rue Jacques Cartier 44300 Nantes;0.98;housenumber;44109_4303_00039;39;Rue Jacques Cartier;;44300;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15479;NA;0803;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;4;44300;5;;NA;1973;1;NA;NA;01/06/1990;44;44109;NA;09/2010;C;D;1;NA;244400404;1;0;52;4;AGENCE CARTIER;NA;1974;3;RUE JACQUES CARTIER;1;;4490036A;31;1;1974;1;1;2022;65;C;RUE;354430.17;6694415;47.259882;-1.572367;31 Rue Jacques Cartier 44300 Nantes;0.98;housenumber;44109_4303_00031;31;Rue Jacques Cartier;;44300;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15480;NA;0803;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;4;44300;5;;NA;1973;1;NA;NA;01/06/1990;44;44109;NA;09/2010;C;D;1;NA;244400404;1;0;52;4;AGENCE CARTIER;NA;1974;1;RUE JACQUES CARTIER;2;;4490036A;31;1;1974;1;1;2022;35;C;RUE;354430.17;6694415;47.259882;-1.572367;31 Rue Jacques Cartier 44300 Nantes;0.98;housenumber;44109_4303_00031;31;Rue Jacques Cartier;;44300;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15481;NA;0803;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;4;44300;5;;NA;1973;1;NA;NA;01/06/1990;44;44109;NA;09/2010;C;D;1;NA;244400404;1;1;52;4;AGENCE CARTIER;NA;1974;3;RUE JACQUES CARTIER;3;;4490036A;31;1;1974;1;1;2022;65;C;RUE;354430.17;6694415;47.259882;-1.572367;31 Rue Jacques Cartier 44300 Nantes;0.98;housenumber;44109_4303_00031;31;Rue Jacques Cartier;;44300;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15482;NA;0803;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;4;44300;5;;NA;1973;1;NA;NA;01/06/1990;44;44109;NA;09/2010;C;D;1;NA;244400404;1;1;52;4;AGENCE CARTIER;NA;1974;4;RUE JACQUES CARTIER;4;;4490036A;31;1;1974;1;1;2022;77;C;RUE;354430.17;6694415;47.259882;-1.572367;31 Rue Jacques Cartier 44300 Nantes;0.98;housenumber;44109_4303_00031;31;Rue Jacques Cartier;;44300;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15483;NA;0803;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;4;44300;5;;NA;1973;1;NA;NA;01/06/1990;44;44109;NA;09/2010;C;D;1;NA;244400404;1;2;52;4;AGENCE CARTIER;NA;1974;3;RUE JACQUES CARTIER;5;;4490036A;31;1;1974;1;1;2022;65;C;RUE;354430.17;6694415;47.259882;-1.572367;31 Rue Jacques Cartier 44300 Nantes;0.98;housenumber;44109_4303_00031;31;Rue Jacques Cartier;;44300;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15484;NA;0803;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;4;44300;5;;NA;1973;1;NA;NA;01/06/1990;44;44109;NA;09/2010;C;D;1;NA;244400404;1;2;52;4;AGENCE CARTIER;NA;1974;4;RUE JACQUES CARTIER;6;;4490036A;31;1;1974;1;1;2022;77;C;RUE;354430.17;6694415;47.259882;-1.572367;31 Rue Jacques Cartier 44300 Nantes;0.98;housenumber;44109_4303_00031;31;Rue Jacques Cartier;;44300;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15485;NA;0803;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;4;44300;5;;NA;1973;1;NA;NA;01/06/1990;44;44109;NA;09/2010;C;D;1;NA;244400404;1;3;52;4;AGENCE CARTIER;NA;1974;3;RUE JACQUES CARTIER;7;;4490036A;31;1;1974;1;1;2022;65;C;RUE;354430.17;6694415;47.259882;-1.572367;31 Rue Jacques Cartier 44300 Nantes;0.98;housenumber;44109_4303_00031;31;Rue Jacques Cartier;;44300;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
15486;NA;0803;NANTES;NANTES;LOIRE-ATLANTIQUE;52;52;Pays de la Loire;Pays de la Loire;Nantes M;4;44300;5;;NA;1973;1;NA;NA;01/06/1990;44;44109;NA;09/2010;C;D;1;NA;244400404;1;3;52;4;AGENCE CARTIER;NA;1974;4;RUE JACQUES CARTIER;8;;4490036A;31;1;1974;1;1;2022;77;C;RUE;354430.17;6694415;47.259882;-1.572367;31 Rue Jacques Cartier 44300 Nantes;0.98;housenumber;44109_4303_00031;31;Rue Jacques Cartier;;44300;Nantes;44, Loire-Atlantique, Pays de la Loire;44109;;;
