REG;LIBREG;DEP;LIBDEP;EPCI;LIBEPCI;DROIT;DEPCOM;CODEPOSTAL;LIBCOM;NUMVOIE;INDREP;TYPVOIE;NOMVOIE;NUMAPPT;NUMBOITE;ESC;COULOIR;ETAGE;COMPLIDENT;ENTREE;BAT;IMMEU;COMPLGEO;LIEUDIT;QPV;TYPECONST;NBPIECE;SURFHAB;CONSTRUCT;LOCAT;PATRIMOINE;ORIGINE;FINAN;FINANAUTRE;CONV;NUMCONV;DATCONV;NEWLOGT;CUS;DPEDATE;DPEENERGIE;DPESERRE;SRU_EXPIR;SRU_ALINEA;CODSEGPATRIM;LIBSEGPATRIM
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;ALLEE DES PAGANIS;11C;;;;1;Bat.11Z;;;0073-11Z-01;RESIDENCE SAINT MAURICE2;;1;C;3;81;2001;2001;2001;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;ALLEE DES PAGANIS;11D;;;;1;Bat.11Z;;;0073-11Z-01;RESIDENCE SAINT MAURICE2;;1;C;3;83;2001;2001;2001;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;ALLEE DES PAGANIS;11A;;;;;Bat.11Z;;;0073-11Z-01;RESIDENCE SAINT MAURICE2;;1;C;4;97;2001;2001;2001;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;ALLEE DES PAGANIS;11B;;;;;Bat.11Z;;;0073-11Z-01;RESIDENCE SAINT MAURICE2;;1;C;4;97;2001;2001;2001;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;ALLEE DES PAGANIS;13C;;;;1;Bat.13Z;;;0073-13Z-01;RESIDENCE SAINT MAURICE2;;1;C;2;62;2001;2001;2001;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;ALLEE DES PAGANIS;13D;;;;1;Bat.13Z;;;0073-13Z-01;RESIDENCE SAINT MAURICE2;;1;C;2;62;2001;2001;2001;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;ALLEE DES PAGANIS;13A;;;;1;Bat.13Z;;;0073-13Z-01;RESIDENCE SAINT MAURICE2;;1;C;5;121;2001;2001;2001;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;ALLEE DES PAGANIS;13B;;;;1;Bat.13Z;;;0073-13Z-01;RESIDENCE SAINT MAURICE2;;1;C;5;119;2001;2001;2001;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;RUE DES ACACIAS;0002;;;;2;Bat.A;;;0082-A-9999;CITE DES ACACIAS;;1;C;3;117;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;RUE DES ACACIAS;0004;;;;;Bat.A;;;0082-A-9999;CITE DES ACACIAS;;1;C;3;76;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;RUE DES ACACIAS;0006;;;;;Bat.A;;;0082-A-9999;CITE DES ACACIAS;;1;C;2;48;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;RUE DES ACACIAS;0010;;;;2;Bat.A;;;0082-A-9999;CITE DES ACACIAS;;1;C;6;124;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;RUE DES ACACIAS;0012;;;;;Bat.A;;;0082-A-9999;CITE DES ACACIAS;;1;C;2;60;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;RUE DES ACACIAS;0014;;;;;Bat.A;;;0082-A-9999;CITE DES ACACIAS;;1;C;2;48;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;RUE DES ACACIAS;0016;;;;2;Bat.A;;;0082-A-9999;CITE DES ACACIAS;;1;C;5;123;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;RUE DES ACACIAS;0018;;;;2;Bat.A;;;0082-A-9999;CITE DES ACACIAS;;1;C;3;104;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;RUE DES ACACIAS;0020;;;;;Bat.A;;;0082-A-9999;CITE DES ACACIAS;;1;C;2;48;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;RUE DES ACACIAS;0022;;;;;Bat.A;;;0082-A-9999;CITE DES ACACIAS;;1;C;3;66;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;RUE RENE MARRANT;0018;;;;2;Bat.B;;;0082-B-9999;CITE DES ACACIAS;;1;C;3;96;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;RUE RENE MARRANT;0020;;;;;Bat.B;;;0082-B-9999;CITE DES ACACIAS;;1;C;2;48;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;RUE RENE MARRANT;0022;;;;;Bat.B;;;0082-B-9999;CITE DES ACACIAS;;1;C;2;48;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;RUE RENE MARRANT;0024;;;;2;Bat.B;;;0082-B-9999;CITE DES ACACIAS;;1;C;5;123;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;RUE RENE MARRANT;0026;;;;2;Bat.B;;;0082-B-9999;CITE DES ACACIAS;;1;C;3;120;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;RUE RENE MARRANT;0028;;;;;Bat.B;;;0082-B-9999;CITE DES ACACIAS;;1;C;2;48;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;RUE RENE MARRANT;0030;;;;;Bat.B;;;0082-B-9999;CITE DES ACACIAS;;1;C;3;76;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;RUE RENE MARRANT;0032;;;;2;Bat.B;;;0082-B-9999;CITE DES ACACIAS;;1;C;3;117;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;RUE COLONEL TOURTET;0066;;;;2;Bat.C;;;0082-C-9999;CITE DES ACACIAS;;1;C;4;105;2002;2002;2002;1;10;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;RUE COLONEL TOURTET;0068;;;;;Bat.C;;;0082-C-9999;CITE DES ACACIAS;;1;C;3;66;2002;2002;2002;1;10;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;RUE COLONEL TOURTET;0072;;;;2;Bat.C;;;0082-C-9999;CITE DES ACACIAS;;1;C;3;84;2002;2002;2002;1;10;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;RUE COLONEL TOURTET;0074;;;;2;Bat.C;;;0082-C-9999;CITE DES ACACIAS;;1;C;6;124;2002;2002;2002;1;10;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;RUE COLONEL TOURTET;0076;;;;;Bat.C;;;0082-C-9999;CITE DES ACACIAS;;1;C;2;48;2002;2002;2002;1;10;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;RUE COLONEL TOURTET;0078;;;;;Bat.C;;;0082-C-9999;CITE DES ACACIAS;;1;C;2;48;2002;2002;2002;1;10;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;RUE COLONEL TOURTET;0080;;;;2;Bat.C;;;0082-C-9999;CITE DES ACACIAS;;1;C;5;112;2002;2002;2002;1;10;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;RUE COLONEL TOURTET;0082;;;;2;Bat.C;;;0082-C-9999;CITE DES ACACIAS;;1;C;4;104;2002;2002;2002;1;10;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;RUE COLONEL TOURTET;0084;;;;;Bat.C;;;0082-C-9999;CITE DES ACACIAS;;1;C;2;48;2002;2002;2002;1;10;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;RUE COLONEL TOURTET;0086;;;;;Bat.C;;;0082-C-9999;CITE DES ACACIAS;;1;C;2;48;2002;2002;2002;1;10;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;RUE COLONEL TOURTET;0088;;;;2;Bat.C;;;0082-C-9999;CITE DES ACACIAS;;1;C;6;124;2002;2002;2002;1;10;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;RUE COLONEL TOURTET;0090;;;;2;Bat.C;;;0082-C-9999;CITE DES ACACIAS;;1;C;3;84;2002;2002;2002;1;10;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;RUE COLONEL TOURTET;0092;;;;;Bat.C;;;0082-C-9999;CITE DES ACACIAS;;1;C;2;48;2002;2002;2002;1;10;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;RUE COLONEL TOURTET;0094;;;;;Bat.C;;;0082-C-9999;CITE DES ACACIAS;;1;C;3;66;2002;2002;2002;1;10;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;RUE COLONEL TOURTET;0096;;;;2;Bat.C;;;0082-C-9999;CITE DES ACACIAS;;1;C;4;105;2002;2002;2002;1;10;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;ALLEE DES CORMORANS;1A;;;;;Bat.1;;;0083-1-01;RESIDENCE SAPOTILLE;;1;C;4;106;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;ALLEE DES CORMORANS;1B;;;;;Bat.1;;;0083-1-01;RESIDENCE SAPOTILLE;;1;C;4;106;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;ALLEE DES CORMORANS;1C;;;;1;Bat.1;;;0083-1-01;RESIDENCE SAPOTILLE;;1;C;3;79;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;ALLEE DES CORMORANS;1D;;;;1;Bat.1;;;0083-1-01;RESIDENCE SAPOTILLE;;1;C;3;79;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;ALLEE DES CORMORANS;2A;;;;;Bat.2;;;0083-2-01;RESIDENCE SAPOTILLE;;1;C;4;106;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;ALLEE DES CORMORANS;2B;;;;;Bat.2;;;0083-2-01;RESIDENCE SAPOTILLE;;1;C;4;106;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;ALLEE DES CORMORANS;2C;;;;1;Bat.2;;;0083-2-01;RESIDENCE SAPOTILLE;;1;C;3;79;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;ALLEE DES CORMORANS;2D;;;;1;Bat.2;;;0083-2-01;RESIDENCE SAPOTILLE;;1;C;3;79;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;ALLEE DES CORMORANS;3A;;;;;Bat.3;;;0083-3-01;RESIDENCE SAPOTILLE;;1;C;4;106;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;ALLEE DES CORMORANS;3B;;;;;Bat.3;;;0083-3-01;RESIDENCE SAPOTILLE;;1;C;4;93;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;ALLEE DES CORMORANS;3C;;;;1;Bat.3;;;0083-3-01;RESIDENCE SAPOTILLE;;1;C;3;102;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;ALLEE DES CORMORANS;3D;;;;1;Bat.3;;;0083-3-01;RESIDENCE SAPOTILLE;;1;C;3;102;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;ALLEE DES CORMORANS;4A;;;;;Bat.4;;;0083-4-01;RESIDENCE SAPOTILLE;;1;C;4;106;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;ALLEE DES CORMORANS;4B;;;;;Bat.4;;;0083-4-01;RESIDENCE SAPOTILLE;;1;C;4;106;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;ALLEE DES CORMORANS;4C;;;;1;Bat.4;;;0083-4-01;RESIDENCE SAPOTILLE;;1;C;3;102;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;ALLEE DES CORMORANS;4D;;;;1;Bat.4;;;0083-4-01;RESIDENCE SAPOTILLE;;1;C;3;79;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;ALLEE DES CORMORANS;5A;;;;;Bat.5;;;0083-5-01;RESIDENCE SAPOTILLE;;1;C;2;59;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;ALLEE DES CORMORANS;5B;;;;;Bat.5;;;0083-5-01;RESIDENCE SAPOTILLE;;1;C;3;68;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;ALLEE DES CORMORANS;5C;;;;1;Bat.5;;;0083-5-01;RESIDENCE SAPOTILLE;;1;C;2;59;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;ALLEE DES CORMORANS;5D;;;;1;Bat.5;;;0083-5-01;RESIDENCE SAPOTILLE;;1;C;3;71;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;ALLEE DES CORMORANS;6A;;;;;Bat.6;;;0083-6-01;RESIDENCE SAPOTILLE;;1;C;2;59;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;ALLEE DES CORMORANS;6B;;;;;Bat.6;;;0083-6-01;RESIDENCE SAPOTILLE;;1;C;3;71;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;ALLEE DES CORMORANS;6C;;;;1;Bat.6;;;0083-6-01;RESIDENCE SAPOTILLE;;1;C;2;71;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;ALLEE DES CORMORANS;6D;;;;1;Bat.6;;;0083-6-01;RESIDENCE SAPOTILLE;;1;C;3;68;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;ALLEE DES CORMORANS;7A;;;;;Bat.7;;;0083-7-01;RESIDENCE SAPOTILLE;;1;C;2;71;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;ALLEE DES CORMORANS;7D;;;;1;Bat.7;;;0083-7-01;RESIDENCE SAPOTILLE;;1;C;3;68;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;ALLEE DES CORMORANS;8A;;;;;Bat.8;;;0083-8-01;RESIDENCE SAPOTILLE;;1;C;2;59;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;ALLEE DES CORMORANS;8B;;;;;Bat.8;;;0083-8-01;RESIDENCE SAPOTILLE;;1;C;3;71;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;ALLEE DES CORMORANS;8C;;;;1;Bat.8;;;0083-8-01;RESIDENCE SAPOTILLE;;1;C;2;71;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;ALLEE DES CORMORANS;8D;;;;1;Bat.8;;;0083-8-01;RESIDENCE SAPOTILLE;;1;C;3;71;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;ALLEE DES CORMORANS;9A;;;;;Bat.9;;;0083-9-01;RESIDENCE SAPOTILLE;;1;C;4;106;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;ALLEE DES CORMORANS;9B;;;;;Bat.9;;;0083-9-01;RESIDENCE SAPOTILLE;;1;C;4;93;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;ALLEE DES CORMORANS;9C;;;;1;Bat.9;;;0083-9-01;RESIDENCE SAPOTILLE;;1;C;3;79;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;ALLEE DES CORMORANS;9D;;;;1;Bat.9;;;0083-9-01;RESIDENCE SAPOTILLE;;1;C;3;102;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;ALLEE DES CORMORANS;10B;;;;;Bat.10;;;0083-10-01;RESIDENCE SAPOTILLE;;1;C;4;93;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;ALLEE DES CORMORANS;10C;;;;1;Bat.10;;;0083-10-01;RESIDENCE SAPOTILLE;;1;C;3;79;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;ALLEE DES CORMORANS;10D;;;;1;Bat.10;;;0083-10-01;RESIDENCE SAPOTILLE;;1;C;3;102;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;ALLEE DES CORMORANS;11B;;;;;Bat.11;;;0083-11-01;RESIDENCE SAPOTILLE;;1;C;4;93;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;ALLEE DES CORMORANS;11C;;;;1;Bat.11;;;0083-11-01;RESIDENCE SAPOTILLE;;1;C;3;102;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;ALLEE DES CORMORANS;12A;;;;;Bat.12;;;0083-12-01;RESIDENCE SAPOTILLE;;1;C;4;106;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;ALLEE DES CORMORANS;12B;;;;;Bat.12;;;0083-12-01;RESIDENCE SAPOTILLE;;1;C;4;93;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;ALLEE DES CORMORANS;12C;;;;1;Bat.12;;;0083-12-01;RESIDENCE SAPOTILLE;;1;C;3;102;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730037;CC de l'Ouest Guyanais;1;97311;97320;SAINT-LAURENT-DU-MARONI;;;;ALLEE DES CORMORANS;12D;;;;1;Bat.12;;;0083-12-01;RESIDENCE SAPOTILLE;;1;C;3;79;2002;2002;2002;1;13;;2;;;;;;;;;3;;
03;;973;;249730045;CA du Centre Littoral;1;97305;97355;MACOURIA;;;;RUE DES AWARAS;0001;;;;1;;;;0085-9999-9999;RESIDENCE LES PALMIERS;;1;I;4;127;2003;2003;2003;1;13;;2;;;;;;;;;3;;
03;;973;;249730045;CA du Centre Littoral;1;97305;97355;MACOURIA;;;;RUE DES AWARAS;0002;;;;1;;;;0085-9999-9999;RESIDENCE LES PALMIERS;;1;I;3;117;2003;2003;2003;1;13;;2;;;;;;;;;3;;
03;;973;;249730045;CA du Centre Littoral;1;97305;97355;MACOURIA;;;;RUE DES AWARAS;0003;;;;1;;;;0085-9999-9999;RESIDENCE LES PALMIERS;;1;I;4;127;2003;2003;2003;1;13;;2;;;;;;;;;3;;
03;;973;;249730045;CA du Centre Littoral;1;97305;97355;MACOURIA;;;;RUE DES AWARAS;0004;;;;1;;;;0085-9999-9999;RESIDENCE LES PALMIERS;;1;I;3;117;2003;2003;2003;1;13;;2;;;;;;;;;3;;
03;;973;;249730045;CA du Centre Littoral;1;97305;97355;MACOURIA;;;;RUE DES AWARAS;0005;;;;1;;;;0085-9999-9999;RESIDENCE LES PALMIERS;;1;I;3;93;2003;2003;2003;1;13;;2;;;;;;;;;3;;
03;;973;;249730045;CA du Centre Littoral;1;97305;97355;MACOURIA;;;;RUE DES AWARAS;0006;;;;1;;;;0085-9999-9999;RESIDENCE LES PALMIERS;;1;I;4;102;2003;2003;2003;1;13;;2;;;;;;;;;3;;
03;;973;;249730045;CA du Centre Littoral;1;97305;97355;MACOURIA;;;;RUE DES AWARAS;0007;;;;1;;;;0085-9999-9999;RESIDENCE LES PALMIERS;;1;I;4;127;2003;2003;2003;1;13;;2;;;;;;;;;3;;
03;;973;;249730045;CA du Centre Littoral;1;97305;97355;MACOURIA;;;;RUE DES AWARAS;0008;;;;1;;;;0085-9999-9999;RESIDENCE LES PALMIERS;;1;I;3;93;2003;2003;2003;1;13;;2;;;;;;;;;3;;
03;;973;;249730045;CA du Centre Littoral;1;97305;97355;MACOURIA;;;;RUE DES AWARAS;0009;;;;1;;;;0085-9999-9999;RESIDENCE LES PALMIERS;;1;I;4;127;2003;2003;2003;1;13;;2;;;;;;;;;3;;
03;;973;;249730045;CA du Centre Littoral;1;97305;97355;MACOURIA;;;;RUE DES AWARAS;0010;;;;1;;;;0085-9999-9999;RESIDENCE LES PALMIERS;;1;I;4;127;2003;2003;2003;1;13;;2;;;;;;;;;3;;
03;;973;;249730045;CA du Centre Littoral;1;97305;97355;MACOURIA;;;;RUE DES AWARAS;0011;;;;1;;;;0085-9999-9999;RESIDENCE LES PALMIERS;;1;I;4;102;2003;2003;2003;1;13;;2;;;;;;;;;3;;
03;;973;;249730045;CA du Centre Littoral;1;97305;97355;MACOURIA;;;;RUE DES AWARAS;0012;;;;1;;;;0085-9999-9999;RESIDENCE LES PALMIERS;;1;I;4;102;2003;2003;2003;1;13;;2;;;;;;;;;3;;
03;;973;;249730045;CA du Centre Littoral;1;97305;97355;MACOURIA;;;;RUE DES AWARAS;0013;;;;1;;;;0085-9999-9999;RESIDENCE LES PALMIERS;;1;I;3;117;2003;2003;2003;1;13;;2;;;;;;;;;3;;
