REG;LIBREG;DEP;LIBDEP;EPCI;LIBEPCI;DROIT;DEPCOM;CODEPOSTAL;LIBCOM;NUMVOIE;INDREP;TYPVOIE;NOMVOIE;NUMAPPT;NUMBOITE;ESC;COULOIR;ETAGE;COMPLIDENT;ENTREE;BAT;IMMEU;COMPLGEO;LIEUDIT;QPV;TYPECONST;NBPIECE;SURFHAB;CONSTRUCT;LOCAT;PATRIMOINE;ORIGINE;FINAN;FINANAUTRE;CONV;NUMCONV;DATCONV;NEWLOGT;CUS;DPEDATE;DPEENERGIE;DPESERRE;SRU_EXPIR;SRU_ALINEA;CODSEGPATRIM;LIBSEGPATRIM
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0B26;;;;;;;;Residence Ylang;;;2;C;4;99;2013;2013;2013;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;A005;;;;;;;;R?sidence G?mini;;;1;C;3;83;2015;2015;2015;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060465;CC du Nord de Mayotte;1;97610;97690;KOUNGOU;;;;;0C22;;;;;;;;KENAPARIS;;;2;C;5;102;2014;2014;2014;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;A003;;;;;;;;R?sidence G?mini;;;1;C;3;80;2015;2015;2015;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0B25;;;;;;;;Residence Ylang;;;2;C;3;84;2013;2013;2013;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;A107;;;;;;;;R?sidence G?mini;;;1;C;3;75;2015;2015;2015;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0A21;;;;;;;;Residence Ylang;;;2;C;3;75;2013;2013;2013;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200050532;CC de Petite-Terre;1;97608;97610;DZAOUDZI;;;;;0C31;;;;;;;;Badoria;;;2;C;4;95;2013;2013;2013;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200050532;CC de Petite-Terre;1;97615;97615;PAMANDZI;;;;;0C01;;;;;;;;Pegase;;;2;C;4;102;2013;2013;2013;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0A31;;;;;;;;R?sidence APOLLO;;;1;C;5;116;2015;2015;2015;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;A203;;;;;;;;R?sidence G?mini;;;1;C;3;83;2015;2015;2015;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0B31;;;;;;;;R?sidence APOLLO;;;1;C;3;78;2015;2015;2015;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200050532;CC de Petite-Terre;1;97608;97610;DZAOUDZI;;;;;0B11;;;;;;;;Badoria;;;2;C;4;95;2013;2013;2013;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0B23;;;;;;;;R?sidence APOLLO;;;1;C;4;83;2015;2015;2015;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200050532;CC de Petite-Terre;1;97608;97610;DZAOUDZI;;;;;0B02;;;;;;;;Badoria;;;2;C;2;68;2013;2013;2013;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200050532;CC de Petite-Terre;1;97608;97610;DZAOUDZI;;;;;0D32;;;;;;;;Badoria;;;2;C;4;103;2013;2013;2013;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200050532;CC de Petite-Terre;1;97615;97615;PAMANDZI;;;;;0B31;;;;;;;;Pegase;;;2;C;3;86;2013;2013;2013;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0B03;;;;;;;;Doujani Ecole;;;1;C;5;97;2014;2014;2014;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200050532;CC de Petite-Terre;1;97615;97615;PAMANDZI;;;;;0A21;;;;;;;;Pegase;;;2;C;5;129;2013;2013;2013;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97605;MAMOUDZOU;;;;;0A22;;;;;;;;Bengalis 2;;;2;C;4;105;2014;2014;2014;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0006;;;;;;;;Merveilles de Chine;;;1;C;4;79;2011;2011;2011;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0A14;;;;;;;;Residence Ylang;;;2;C;3;86;2013;2013;2013;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0B11;;;;;;;;Porte du lagon 3;;;2;C;6;119;2011;2011;2011;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060465;CC du Nord de Mayotte;1;97610;97690;KOUNGOU;;;;;0C02;;;;;;;;KENAPARIS;;;2;C;5;104;2014;2014;2014;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0B24;;;;;;;;R?sidence APOLLO;;;1;C;4;80;2015;2015;2015;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200050532;CC de Petite-Terre;1;97615;97615;PAMANDZI;;;;;0A01;;;;;;;;Pegase;;;2;C;3;86;2013;2013;2013;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0007;;;;;;;;Merveilles de Chine;;;1;C;4;81;2011;2011;2011;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0B22;;;;;;;;R?sidence APOLLO;;;1;C;3;69;2015;2015;2015;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97605;MAMOUDZOU;;;;;0A21;;;;;;;;Bengalis 2;;;2;C;4;105;2014;2014;2014;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0004;;;;;;;;Merveilles de Chine;;;1;C;3;67;2011;2011;2011;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0005;;;;;;;;Tribunes de Cavani;;;1;C;4;84;2011;2011;2011;4;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060465;CC du Nord de Mayotte;1;97610;97690;KOUNGOU;;;;;0A12;;;;;;;;KENAPARIS;;;2;C;2;52;2014;2014;2014;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0A13;;;;;;;;Residence Ylang;;;2;C;2;47;2013;2013;2013;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;A008;;;;;;;;R?sidence G?mini;;;1;C;3;73;2015;2015;2015;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0A14;;;;;;;;Porte du lagon 3;;;2;C;4;94;2011;2011;2011;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;A006;;;;;;;;R?sidence G?mini;;;1;C;3;74;2015;2015;2015;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060465;CC du Nord de Mayotte;1;97610;97690;KOUNGOU;;;;;0B02;;;;;;;;KENAPARIS;;;2;C;3;68;2014;2014;2014;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0A13;;;;;;;;Porte du lagon 3;;;2;C;2;60;2011;2011;2011;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;A209;;;;;;;;R?sidence G?mini;;;1;C;5;106;2015;2015;2015;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0A13;;;;;;;;R?sidence APOLLO;;;1;C;4;89;2015;2015;2015;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0B14;;;;;;;;R?sidence APOLLO;;;1;C;4;85;2015;2015;2015;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0A36;;;;;;;;Porte du lagon 3;;;2;C;5;104;2011;2011;2011;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0B32;;;;;;;;Porte du lagon 3;;;2;C;3;91;2011;2011;2011;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0B35;;;;;;;;Residence Ylang;;;2;C;3;84;2013;2013;2013;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;A009;;;;;;;;R?sidence G?mini;;;1;C;4;95;2015;2015;2015;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200050532;CC de Petite-Terre;1;97608;97610;DZAOUDZI;;;;;0C11;;;;;;;;Badoria;;;2;C;4;95;2013;2013;2013;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060465;CC du Nord de Mayotte;1;97610;97690;KOUNGOU;;;;;0B22;;;;;;;;KENAPARIS;;;2;C;3;68;2014;2014;2014;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;A202;;;;;;;;R?sidence G?mini;;;1;C;3;75;2015;2015;2015;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0A32;;;;;;;;R?sidence APOLLO;;;1;C;3;69;2015;2015;2015;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0B21;;;;;;;;Porte du lagon 3;;;2;C;6;119;2011;2011;2011;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0B13;;;;;;;;Porte du lagon 3;;;2;C;2;63;2011;2011;2011;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97605;MAMOUDZOU;;;;;0A23;;;;;;;;Bengalis 2;;;2;C;4;105;2014;2014;2014;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0A12;;;;;;;;Tribunes de Cavani 2;;;2;C;4;84;2014;2014;2014;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0C01;;;;;;;;Residence Ylang;;;2;C;5;99;2013;2013;2013;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0A14;;;;;;;;R?sidence APOLLO;;;1;C;3;73;2015;2015;2015;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0009;;;;;;;;Merveilles de Chine;;;1;C;4;76;2011;2011;2011;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200050532;CC de Petite-Terre;1;97608;97610;DZAOUDZI;;;;;0D12;;;;;;;;Badoria;;;2;C;4;103;2013;2013;2013;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200050532;CC de Petite-Terre;1;97608;97610;DZAOUDZI;;;;;0C01;;;;;;;;Badoria;;;2;C;2;68;2013;2013;2013;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0A12;;;;;;;;R?sidence APOLLO;;;1;C;3;73;2015;2015;2015;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0B12;;;;;;;;R?sidence APOLLO;;;1;C;3;73;2015;2015;2015;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0B03;;;;;;;;Porte du lagon 3;;;2;C;2;63;2011;2011;2011;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;A205;;;;;;;;R?sidence G?mini;;;1;C;4;93;2015;2015;2015;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0B12;;;;;;;;Residence Ylang;;;2;C;2;55;2013;2013;2013;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0B01;;;;;;;;Residence Ylang;;;2;C;3;73;2013;2013;2013;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0B21;;;;;;;;R?sidence APOLLO;;;1;C;3;78;2015;2015;2015;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;A303;;;;;;;;R?sidence G?mini;;;1;C;3;80;2015;2015;2015;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200050532;CC de Petite-Terre;1;97608;97610;DZAOUDZI;;;;;0D31;;;;;;;;Badoria;;;2;C;2;61;2013;2013;2013;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200050532;CC de Petite-Terre;1;97608;97610;DZAOUDZI;;;;;0A31;;;;;;;;Badoria;;;2;C;4;98;2013;2013;2013;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060465;CC du Nord de Mayotte;1;97610;97690;KOUNGOU;;;;;0C01;;;;;;;;KENAPARIS;;;2;C;3;68;2014;2014;2014;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060465;CC du Nord de Mayotte;1;97610;97690;KOUNGOU;;;;;0C11;;;;;;;;KENAPARIS;;;2;C;3;68;2014;2014;2014;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0A23;;;;;;;;R?sidence APOLLO;;;1;C;4;83;2015;2015;2015;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0A33;;;;;;;;R?sidence APOLLO;;;1;C;5;114;2015;2015;2015;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0A11;;;;;;;;Residence Ylang;;;2;C;3;75;2013;2013;2013;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0B02;;;;;;;;Doujani Ecole;;;1;C;3;75;2014;2014;2014;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060465;CC du Nord de Mayotte;1;97610;97690;KOUNGOU;;;;;0A02;;;;;;;;KENAPARIS;;;2;C;2;52;2014;2014;2014;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0A15;;;;;;;;Residence Ylang;;;2;C;3;83;2013;2013;2013;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060465;CC du Nord de Mayotte;1;97610;97690;KOUNGOU;;;;;0B12;;;;;;;;KENAPARIS;;;2;C;3;68;2014;2014;2014;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0A35;;;;;;;;Porte du lagon 3;;;2;C;4;103;2011;2011;2011;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;A102;;;;;;;;R?sidence G?mini;;;1;C;3;73;2015;2015;2015;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200050532;CC de Petite-Terre;1;97608;97610;DZAOUDZI;;;;;0D21;;;;;;;;Badoria;;;2;C;2;61;2013;2013;2013;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0A02;;;;;;;;Tribunes de Cavani 2;;;2;C;2;56;2014;2014;2014;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0B32;;;;;;;;R?sidence APOLLO;;;1;C;5;110;2015;2015;2015;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;A210;;;;;;;;R?sidence G?mini;;;1;C;3;82;2015;2015;2015;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0B04;;;;;;;;Residence Ylang;;;2;C;3;86;2013;2013;2013;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;A207;;;;;;;;R?sidence G?mini;;;1;C;4;94;2015;2015;2015;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0010;;;;;;;;Merveilles de Chine;;;1;C;4;77;2011;2011;2011;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060465;CC du Nord de Mayotte;1;97610;97690;KOUNGOU;;;;;0A22;;;;;;;;KENAPARIS;;;2;C;2;52;2014;2014;2014;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0A24;;;;;;;;Residence Ylang;;;2;C;3;86;2013;2013;2013;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200050532;CC de Petite-Terre;1;97615;97615;PAMANDZI;;;;;0B11;;;;;;;;Pegase;;;2;C;3;86;2013;2013;2013;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0B01;;;;;;;;Porte du lagon 3;;;2;C;6;119;2011;2011;2011;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0B11;;;;;;;;Residence Ylang;;;2;C;3;75;2013;2013;2013;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0A13;;;;;;;;Doujani Ecole;;;1;C;3;71;2014;2014;2014;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200050532;CC de Petite-Terre;1;97608;97610;DZAOUDZI;;;;;0A11;;;;;;;;Badoria;;;2;C;4;98;2013;2013;2013;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060465;CC du Nord de Mayotte;1;97610;97690;KOUNGOU;;;;;0C12;;;;;;;;KENAPARIS;;;2;C;5;102;2014;2014;2014;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0A03;;;;;;;;R?sidence APOLLO;;;1;C;2;60;2015;2015;2015;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;A007;;;;;;;;R?sidence G?mini;;;1;C;3;73;2015;2015;2015;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0A33;;;;;;;;Porte du lagon 3;;;2;C;5;104;2011;2011;2011;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0B01;;;;;;;;Doujani Ecole;;;1;C;4;88;2014;2014;2014;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0A07;;;;;;;;Porte du lagon 3;;;2;C;3;76;2011;2011;2011;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0A04;;;;;;;;Residence Ylang;;;2;C;2;69;2013;2013;2013;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0A11;;;;;;;;Doujani Ecole;;;1;C;3;62;2014;2014;2014;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0A12;;;;;;;;Residence Ylang;;;2;C;2;46;2013;2013;2013;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;A211;;;;;;;;R?sidence G?mini;;;1;C;5;106;2015;2015;2015;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0A21;;;;;;;;Doujani Ecole;;;1;C;3;62;2014;2014;2014;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;A001;;;;;;;;R?sidence G?mini;;;1;C;2;62;2015;2015;2015;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0A31;;;;;;;;Residence Ylang;;;2;C;3;75;2013;2013;2013;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;A101;;;;;;;;R?sidence G?mini;;;1;C;3;72;2015;2015;2015;1;10;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060465;CC du Nord de Mayotte;1;97610;97690;KOUNGOU;;;;;0B21;;;;;;;;KENAPARIS;;;2;C;4;88;2014;2014;2014;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0A16;;;;;;;;Porte du lagon 3;;;2;C;2;60;2011;2011;2011;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0003;;;;;;;;Tribunes de Cavani;;;1;C;2;55;2011;2011;2011;4;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0B34;;;;;;;;Residence Ylang;;;2;C;3;88;2013;2013;2013;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0A34;;;;;;;;Residence Ylang;;;2;C;3;86;2013;2013;2013;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0B12;;;;;;;;Porte du lagon 3;;;2;C;3;91;2011;2011;2011;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
06;;976;;200060457;CA de Dembeni / Mamoudzou;1;97611;97600;MAMOUDZOU;;;;;0A25;;;;;;;;Porte du lagon 3;;;2;C;4;98;2011;2011;2011;1;13;LBU & PR?T CDC;2;;;;;01/1900;;;;;;
